Year;Sexo productor;Area (Ha);Arboles_totales;Edad promedio plantas;Aluviales;Andisoles;Grumosoles;Halomorficos;Latosoles_arcillosos_acidos;Latosoles_arcillo_rojizos;Litosoles;Regosoles;Latitud;Longitud;Altura;Porcentaje_Injertacion;Aplica poda;Maneja sombra;Fertilizacion organica;Fertilizacion quimica;Presencia plagas y enfermedades;recibe AT;Temperatura ;lluvia;Perdidas (qq);Produccion efectiva (qq)
1;Hombre;3.5;2500;6;No;Si;No;No;No;No;No;No;13.497921;-88.327275;828;0;Si;Si;Si;Si;Si;Si;23;101;2.6224;12.8596
1;Mujer;0.7;500;4.2;No;No;No;No;No;Si;No;No;13.922138;-89.426508;724.736206;0;Si;No;No;Si;Si;Si;29;141;0.02464;0.0968
1;Hombre;2.5;1100;4.6;No;Si;No;No;No;No;No;No;13.438144;-88.319016;672.227295;9.09;Si;Si;Si;Si;Si;Si;24;49;1.57608;7.9
1;Hombre;2;1000;5.6;No;Si;No;No;No;Si;Si;No;13.339078;-88.473705;94.047546;40;Si;Si;Si;No;Si;No;25;63;0.14256;1.94
1;Mujer;0.25;150;4;No;No;No;No;Si;Si;No;No;13.757402;-88.205695;1028.8142;0;Si;Si;Si;Si;Si;Si;28;74;0.05016;0.22
1;Hombre;0.27;250;4;No;No;No;No;Si;Si;No;No;13.6058;-88.4498;323.41;0;Si;Si;Si;Si;Si;Si;25;83;0.08888;0.47168
1;Hombre;0.38;241;5;No;Si;No;No;No;No;No;No;13.814627;-89.870282;750.486572;0;Si;No;No;Si;Si;No;25;87;0.1232;0.94424
1;Mujer;0.45;500;3.6;Si;No;Si;No;No;Si;No;No;13.459933;-88.124994;98.99519;20;Si;Si;Si;Si;Si;Si;24;77;0.02376;0.12
1;Mujer;0.6;300;4;No;No;No;No;Si;Si;No;No;13.741268;-88.214612;1105.47204;0;Si;Si;Si;Si;Si;Si;21;99;0.06512;0.22
1;Hombre;0.45;486;6;No;Si;No;No;No;Si;Si;No;13.711835;-89.558135;523;0;Si;Si;Si;Si;No;No;24;28;0.20416;0.95656
1;Mujer;0.5;400;6;No;Si;No;No;No;No;No;No;13.771023;-89.719056;513;0;Si;No;Si;Si;Si;No;25;137;0.30888;0.3168
1;Hombre;0.18;100;5;No;No;Si;No;No;Si;No;No;13.62921;-89.867057;4.695068;0;No;Si;Si;Si;No;No;23;105;0.06072;0.3432
1;Hombre;1.05;1150;5;No;Si;No;No;No;Si;Si;No;13.668251;-88.825588;802.359131;0;No;Si;No;No;No;No;24;49;0.39336;2.34
1;Hombre;1.4;1000;4;Si;No;No;Si;No;No;No;Si;13.2258;-88.48086;96;100;Si;Si;Si;Si;Si;Si;26;47;0.57464;3.85
1;Hombre;2;1500;21.7;No;Si;No;No;No;Si;Si;No;13.42933;-88.50669;427.509033;0;Si;Si;Si;No;Si;Si;28;84;0.23584;5.47
1;Hombre;0.3;300;4;No;Si;No;No;No;No;No;No;13.475895;-88.396918;695.451904;0;Si;Si;No;No;Si;Si;22;14;0.4268;2.05
1;Mujer;0.35;150;5;No;Si;No;No;No;Si;Si;No;13.211331;-88.285064;150;0;Si;Si;Si;No;Si;Si;26;58;0.0704;0.73
1;Hombre;3.15;600;5;Si;No;No;No;No;Si;Si;No;13.687456;-89.639854;294;0;Si;Si;Si;Si;No;Si;23;69;1.08152;4.48
1;Mujer;0.7;700;5;No;No;Si;No;No;Si;No;No;13.634534;-89.861754;2.525696;0;No;Si;Si;Si;No;No;21;120;0.3256;1.85768
1;Mujer;4.5;5000;5.6;Si;No;Si;No;No;No;No;No;13.6476;-89.7704;94.4353;60;Si;Si;Si;Si;Si;No;21;23;7.56712;37.30496
1;Mujer;1.5;1500;4.9;No;No;No;No;No;Si;No;No;13.536038;-88.358298;485.97168;3.33;No;No;Si;No;Si;Si;21;61;0.7128;3.85
1;Hombre;1.08;1200;5;No;No;No;No;No;Si;No;No;13.865179;-88.12899;453;0;Si;Si;Si;No;Si;Si;24;57;0;0.4
1;Hombre;0.4;350;5.7;No;Si;No;No;No;Si;No;No;13.525084;-88.434444;573.960815;14.29;Si;Si;No;Si;Si;Si;21;134;0.56584;3.404
1;Hombre;1.4;1200;5;No;Si;No;No;No;No;No;No;13.729562;-89.482372;724.025024;0;Si;No;Si;Si;Si;No;21;108;1.56464;8.5272
1;Hombre;0.42;390;4;Si;No;Si;No;No;Si;No;No;13.623124;-89.750773;88.040466;0;Si;Si;Si;Si;Si;No;21;66;0.81576;5.10752
1;Hombre;1.05;900;4;No;Si;No;No;No;Si;No;No;13.998774;-89.552399;681;100;Si;Si;Si;Si;No;No;25;55;4.01984;12.57344
1;Mujer;0.63;629;6;No;No;No;No;No;No;Si;No;13.762183;-89.648302;574.602539;0;Si;Si;Si;No;No;Si;20;27;1.08064;3.29648
1;Hombre;1;340;4.8;No;No;No;No;Si;Si;No;No;13.509086;-89.097054;224;23.53;Si;Si;Si;Si;Si;Si;25;121;0.07656;0.45
1;Hombre;3.29;2200;4.4;No;Si;No;No;No;No;No;No;13.814041;-89.870158;761.732352;0;Si;Si;Si;Si;Si;No;21;17;0.5016;5.33176
1;Hombre;2;2000;6;No;Si;No;No;No;Si;No;No;13.565755;-88.537313;216.844543;0;Si;Si;No;Si;Si;Si;30;69;1.58224;8.06576
1;Mujer;1.2;758;5;No;Si;No;No;No;Si;No;No;13.806513;-89.919827;520.1604;0;Si;Si;Si;Si;No;No;27;126;0.17776;1.08944
1;Hombre;5.26;5425;3.5;No;No;No;No;No;Si;No;No;13.922483;-89.440671;832;0;Si;No;No;Si;Si;Si;22;30;1.90432;9.22592
1;Hombre;0.54;400;6;No;No;No;Si;No;Si;No;Si;13.231931;-88.252731;521.823242;0;Si;Si;Si;Si;Si;Si;30;28;0.63096;2.2
1;Hombre;0.09;100;5;No;No;No;No;No;Si;No;No;13.793235;-88.168001;764;0;Si;Si;Si;No;Si;Si;22;21;0.264;0.0528
1;Hombre;2.5;2000;6;No;No;No;No;Si;Si;No;No;13.517144;-88.389494;503.944214;1.5;Si;Si;No;Si;Si;Si;27;140;0.67936;3.8
1;Hombre;0.45;500;4;No;No;No;No;No;Si;No;No;13.913397;-88.1132;747;0;Si;Si;Si;Si;Si;Si;22;90;0.10032;0.5
1;Hombre;2.19;1500;4;No;Si;No;No;No;No;No;No;13.451654;-88.382268;420.908709;0;Si;Si;No;Si;Si;Si;20;28;0.4312;2.5
1;Hombre;1.76;1164;5;No;Si;No;No;No;Si;No;No;13.929613;-89.801995;747.797119;0;Si;Si;Si;Si;Si;No;29;66;0.28424;1.34288
1;Hombre;0.5;500;4;No;No;No;No;No;Si;No;No;13.885986;-88.167051;665;0;Si;Si;Si;Si;Si;Si;20;73;0;0.1056
1;Mujer;0.98;1000;6;Si;No;No;No;No;Si;Si;No;13.649875;-89.697439;149;0;Si;Si;Si;Si;Si;No;21;50;0.83776;4.85144
1;Hombre;2;1000;4;No;No;No;No;No;Si;No;No;13.738115;-88.212397;1036.86828;0;Si;No;Si;Si;Si;Si;24;98;1.3332;4.51
1;Mujer;0.7;500;6;No;Si;No;No;No;Si;No;No;13.6129;-88.8236;790;0;Si;Si;Si;Si;Si;Si;23;96;0.27016;1.52
1;Hombre;1.13;1200;6;Si;No;No;No;No;Si;No;No;13.75785;-90.097767;22.728699;0;No;Si;Si;Si;No;No;29;0;1.19592;6.18288
1;Hombre;0.3;300;4;No;Si;No;No;No;No;No;No;13.470882;-88.369265;732.287109;0;Si;Si;Si;No;Si;Si;28;100;0.34672;1.75
1;Hombre;0.18;200;4;No;No;No;No;Si;Si;No;No;13.794476;-88.247477;1032.65808;0;Si;No;Si;Si;Si;Si;29;43;0.27192;1.276
1;Hombre;1.98;1888;5.4;Si;Si;No;No;No;No;No;No;13.731305;-89.682324;366;0;Si;Si;Si;No;No;Si;23;17;3.86848;15.13
1;Hombre;1.53;1575;4;No;Si;No;No;No;No;No;No;13.697405;-89.477933;906.447096;0;Si;No;Si;Si;Si;Si;23;60;1.77056;9.15904
1;Hombre;1.16;620;6;No;Si;No;No;No;Si;No;No;13.76625;-89.83721;444;0;Si;No;Si;Si;Si;No;27;71;0.50512;3.33608
1;Hombre;0.25;150;4;No;No;Si;No;No;Si;No;No;13.72798;-88.136239;601.624673;0;Si;Si;Si;Si;Si;Si;29;100;0.09064;0.484
1;Hombre;0.9;750;4;No;Si;No;No;No;No;Si;No;13.51405;-89.35264;933;0;Si;No;Si;Si;Si;Si;30;23;0.12848;0.36784
1;Hombre;0.5;500;5;No;No;No;No;Si;Si;No;No;13.9214;-88.134;858.845;0;Si;Si;Si;Si;Si;Si;28;15;1.24608;4.432
1;Hombre;0.3;300;5.9;No;Si;No;No;No;No;No;No;13.486633;-88.408877;803.070312;6.67;Si;Si;Si;No;Si;Si;20;53;0.8096;4.45
1;Mujer;1.11;1106;6;Si;Si;No;No;No;No;Si;No;13.753502;-89.684466;450.568115;0;No;Si;Si;Si;No;No;29;118;0;0.00264
1;Mujer;0.35;200;6;No;Si;No;No;No;No;Si;No;13.43;-88.5642;350.548;0;Si;No;Si;No;Si;No;23;59;0.1276;1.7
1;Hombre;2.44;1500;4.8;Si;No;No;Si;No;No;No;Si;13.35566;-88.76073;40;20;Si;Si;Si;Si;Si;Si;26;50;1.37368;10.05
1;Hombre;0.36;172;4;No;Si;No;No;No;No;No;No;13.772482;-89.711426;450;0;Si;No;Si;Si;Si;No;21;129;0.15664;0.9044
1;Hombre;2.94;1500;4.1;Si;No;No;No;No;Si;No;No;13.3877846;-88.7471053;20;93.33;Si;Si;Si;Si;Si;Si;30;99;1.0692;13.5
1;Mujer;0.95;500;4;No;No;No;No;Si;Si;No;No;13.799867;-88.233197;963.562134;0;Si;No;Si;Si;Si;Si;28;91;0.82104;3.894
1;Hombre;0.3;300;6;No;Si;No;No;No;No;Si;No;13.495461;-88.409043;728.142822;0;Si;Si;No;No;Si;Si;20;36;0.6292;3.4
1;Hombre;0.8;800;5;No;No;No;No;Si;Si;No;No;13.942045;-88.192846;735;0;Si;Si;Si;No;Si;Si;22;55;2.15952;13.096
1;Hombre;0.4;300;5;No;Si;No;No;No;No;No;No;13.453418;-88.404421;661.375244;0;Si;Si;Si;Si;Si;Si;27;14;0.7568;4.25
1;Mujer;3.15;1600;6.8;No;Si;No;No;No;No;No;No;13.611884;-88.928115;603;12.5;Si;Si;Si;Si;Si;Si;30;40;0.20592;3.44
1;Mujer;0.9;576;3;No;Si;No;No;No;No;Si;No;13.847466;-89.591407;949.516602;0;Si;No;Si;Si;Si;No;23;86;0.33792;0.96976
1;Mujer;2.1;2000;4.6;No;Si;No;No;No;No;No;No;13.706413;-89.487607;907;0;Si;No;Si;Si;Si;No;25;99;1.06832;5.15152
1;Hombre;1;600;4;No;No;No;No;Si;Si;No;No;13.756171;-88.182097;815;0;Si;Si;Si;Si;Si;Si;21;47;0.6424;2.97
1;Hombre;0.36;400;5;No;No;No;No;No;Si;No;No;13.794766;-88.17265;812;0;Si;Si;Si;No;Si;Si;29;3;0.6688;1.316
1;Hombre;0.7;700;4.9;No;Si;No;No;No;No;Si;No;13.493393;-88.407657;728.315186;14.29;Si;Si;No;No;Si;Si;23;36;0.6204;3.25
1;Hombre;1.5;1500;5.9;No;No;No;Si;No;No;No;Si;13.221172;-88.5536443;7;13.33;Si;Si;Si;Si;No;Si;23;55;1.95184;10.24
1;Mujer;0.23;150;6;No;No;No;No;Si;Si;No;No;13.441642;-88.46177;687;0;Si;Si;No;Si;Si;Si;25;149;0.18128;0.95832
1;Hombre;0.71;720;5;No;Si;No;No;No;Si;No;No;13.763965;-89.799136;442;0;Si;No;Si;Si;No;No;20;26;0.3168;1.06688
1;Hombre;0.45;350;4;No;No;No;No;No;Si;No;No;13.715718;-88.221713;850.767457;0;Si;Si;Si;Si;Si;Si;23;61;0.13992;0.33
1;Mujer;0.5;500;4;No;Si;No;No;No;No;No;No;13.617552;-88.945934;527;0;No;No;No;No;Si;No;27;11;0.0484;0.1
1;Hombre;0.8;800;6;No;No;No;No;Si;Si;No;No;13.906991;-88.153991;755.30957;0;Si;Si;Si;Si;Si;Si;23;75;0.55528;2.538
1;Mujer;0.24;150;5;No;Si;No;No;No;No;No;No;13.495806;-88.39218;593.7854;0;Si;Si;No;No;Si;Si;20;38;0.6512;3.5
1;Hombre;1.4;800;5.4;No;Si;No;No;No;No;No;No;13.593176;-88.953457;508;18.75;Si;Si;Si;Si;Si;Si;20;36;0.18304;3.26
1;Hombre;0.7;704;6;No;Si;No;No;No;No;No;No;13.743856;-89.470587;596.448486;0;Si;No;Si;Si;Si;No;30;129;0.22792;1.1176
1;Hombre;0.28;256;6;No;Si;No;No;No;No;No;No;13.804987;-89.733484;651.95752;0;Si;No;Si;Si;Si;No;28;105;0.45848;1.39272
1;Hombre;1.42;666;5;No;No;No;No;Si;Si;No;No;13.68015;-89.429293;930.515015;0;Si;No;Si;Si;Si;Si;24;96;0.42856;2.25192
1;Hombre;0.5;500;4.9;No;Si;No;No;No;No;Si;No;13.496906;-88.411059;698.317627;10;Si;Si;No;Si;Si;Si;24;121;0.64856;3.48
1;Hombre;0.6;600;5.8;No;Si;No;No;No;Si;No;No;13.52469;-88.429257;550.611572;8.33;Si;Si;No;Si;Si;Si;20;16;0.56408;3.18
1;Mujer;3;2700;6;Si;No;No;No;No;No;No;No;13.728552;-89.658814;382.417236;100;Si;Si;Si;Si;No;Si;23;82;2.90928;11.62
1;Hombre;0.4;405;6;Si;No;No;Si;No;No;No;Si;13.728974;-90.072648;10.084747;0;No;Si;Si;Si;No;No;29;142;0.1364;0.638
1;Hombre;3.22;2000;4;No;Si;No;No;No;Si;No;No;13.786516;-89.831885;620.999756;0;No;Si;Si;Si;Si;No;29;108;0.2068;1.1132
1;Hombre;0.75;500;6.5;No;No;No;No;Si;Si;No;No;13.622787;-88.945884;537;40;Si;Si;Si;No;Si;Si;24;114;0.27104;5.37
1;Hombre;1;500;6.6;No;Si;No;No;No;No;Si;No;13.485055;-88.559372;884;10;Si;No;Si;No;Si;Si;20;132;0.08712;2.84
1;Hombre;2.75;2500;6.6;No;Si;No;No;No;No;No;No;13.603095;-88.91778;686;20;Si;Si;Si;No;Si;Si;25;104;0.25872;6.219999
1;Mujer;0.06;70;5;No;No;No;No;Si;Si;No;No;13.750828;-88.190511;757.35868;0;Si;Si;Si;Si;Si;Si;21;132;0.02288;0.11
1;Hombre;0.7;400;4.8;No;Si;No;No;No;No;No;No;13.531327;-88.942056;153;20;Si;Si;Si;Si;Si;No;22;119;0.0308;0.31
1;Hombre;0.45;278;5;No;No;No;No;No;Si;No;No;13.591942;-89.536274;529;100;Si;Si;Si;Si;Si;No;28;146;0.8624;1.3332
1;Mujer;0.5;400;4;No;Si;No;No;No;No;Si;No;13.468863;-88.386111;543.896973;0;Si;Si;Si;Si;Si;Si;26;22;0.3652;2.05
1;Hombre;0.5;400;4;No;No;No;No;No;Si;No;No;13.546082;-88.434885;508.5996;0;No;No;No;No;No;Si;24;41;0.5016;2.8
1;Hombre;0.89;539;4.8;No;Si;No;No;No;Si;No;No;13.755328;-89.820842;339.960327;0;Si;Si;Si;No;No;No;25;149;0.34936;2.17184
1;Hombre;1.05;150;6.9;No;Si;No;No;No;No;No;No;13.620514;-88.94419;501.891357;6.67;Si;Si;No;No;Si;Si;26;24;0.15224;0.84
1;Hombre;3;2700;4;No;Si;No;No;No;No;Si;No;13.2618;-88.3328;668.6;0;Si;Si;Si;Si;Si;Si;30;120;2.14632;11.45408
1;Hombre;0.3;300;5;No;Si;No;No;No;No;Si;No;13.491705;-88.410199;742.843018;0;Si;Si;No;Si;Si;Si;20;32;0.41096;2.1
1;Mujer;4.4;3400;4.8;No;Si;No;No;No;No;Si;No;13.477552;-88.557315;862.235352;0;Si;Si;Si;Si;No;Si;27;137;3.99608;19.8356
1;Hombre;0.18;200;4;No;No;No;No;Si;Si;No;No;13.970403;-88.229795;749.815217;0;Si;Si;Si;Si;Si;Si;27;110;0.3168;1.468
1;Hombre;0.32;100;3;No;No;No;No;Si;Si;No;No;13.802182;-88.235739;948.170166;0;Si;Si;Si;Si;Si;Si;27;103;0.1804;0.77
1;Hombre;0.45;500;4;No;No;No;No;Si;Si;No;No;13.797101;-88.250497;1021.347412;0;Si;Si;Si;Si;Si;Si;28;40;0.61248;2.376
1;Hombre;1;900;5.8;No;No;No;No;Si;Si;No;No;13.4628;-88.1513;1052;11.11;Si;No;Si;Si;Si;Si;30;150;1.28832;6.45
1;Hombre;1.42;400;4;No;Si;No;No;No;No;Si;No;13.52807;-89.34064;901;0;Si;No;Si;Si;Si;Si;28;35;0.2156;0.61688
1;Hombre;2.82;1692;5;No;No;Si;No;No;Si;No;No;13.693753;-89.81616;140.187256;0;No;Si;Si;Si;No;No;27;49;1.09296;5.58536
1;Hombre;0.1;100;4;No;Si;No;No;No;No;No;No;13.48115;-88.401251;811.86792;0;Si;Si;No;No;Si;Si;28;50;0.46816;2.5
1;Hombre;0.4;400;5.8;No;No;No;Si;No;Si;No;Si;13.318562;-88.702277;17.840149;25;Si;Si;Si;Si;No;Si;21;107;0.48488;2.9
1;Hombre;1;800;5.8;No;No;No;No;No;Si;No;No;13.77526333;-88.28353833;842.2;5;Si;Si;No;Si;No;Si;20;12;1.45728;7.3
1;Hombre;1.9;1800;4.9;No;Si;No;No;No;No;No;No;13.659943;-88.921891;560.236572;50;Si;Si;Si;Si;Si;Si;28;27;0.91168;7.28
1;Hombre;0.5;500;5;No;Si;No;No;No;No;Si;No;13.5934;-88.8754;1043.66;0;No;Si;No;Si;No;No;20;35;0.25696;1.8
1;Mujer;0.27;300;5;No;No;No;No;Si;Si;No;No;13.972274;-88.229589;762;0;Si;Si;Si;Si;Si;Si;24;126;0.37664;1.204
1;Hombre;0.7;650;6;No;Si;No;No;No;No;No;No;13.788953;-89.707177;616.362183;0;Si;No;Si;Si;Si;No;24;50;0.30624;2.4476
1;Hombre;0.7;250;6;No;No;No;No;No;Si;No;No;13.551;-88.4312;495.302;0;Si;Si;Si;Si;Si;Si;28;97;0.13024;1.66
1;Hombre;1.92;400;4.8;No;Si;No;No;No;No;No;No;13.590312;-88.957692;465;25;Si;Si;Si;Si;Si;Si;22;94;0.21032;2.27
1;Hombre;0.7;400;5;No;Si;No;No;No;No;Si;No;13.422892;-88.569653;327;0;Si;Si;Si;No;Si;Si;28;97;0.15136;2.9
1;Hombre;2.1;1500;8.3;No;Si;No;No;No;Si;No;No;13.415039;-88.572593;288;0;No;No;Si;Si;Si;No;23;54;0.17072;3.54
1;Hombre;0.45;500;4;No;No;No;No;Si;Si;No;No;13.795119;-88.266885;897.41333;0;No;Si;No;Si;Si;Si;21;36;0.35904;1.8
1;Hombre;0.35;300;5;No;Si;No;No;No;No;Si;No;13.5945;-88.878;1046.21;0;Si;Si;Si;Si;Si;Si;23;53;0.12584;0.93
1;Hombre;0.3;300;6;No;No;No;No;No;Si;No;No;13.4362;-88.6861;26.8055;0;Si;No;No;No;No;Si;23;55;0.85888;4.32
1;Hombre;1;1000;6.6;No;Si;No;No;No;Si;No;No;13.633079;-88.763986;311;20;Si;Si;Si;Si;Si;Si;25;87;0.682;3.95
1;Hombre;5.5;4500;3.6;No;Si;No;No;No;Si;No;No;13.511108;-88.552071;752.63;44.44;Si;Si;Si;Si;Si;Si;30;103;2.68048;13.9479
1;Hombre;0.35;300;6;No;Si;No;No;No;No;No;No;13.752162;-89.7251;407.420532;0;Si;No;Si;Si;Si;No;20;87;0.15048;0.62832
1;Hombre;0.94;445;5.6;Si;Si;No;No;No;No;No;No;13.70851;-89.429041;570.187866;0;Si;No;No;Si;Si;Si;30;53;0.25344;1.17216
1;Mujer;0.4;400;4;Si;No;Si;No;No;Si;No;No;13.623108;-89.750752;82.481079;0;Si;Si;Si;Si;Si;No;21;17;0.81224;4.30848
1;Hombre;1.37;768;6;No;Si;No;No;No;No;Si;No;13.73538;-89.670337;392;100;Si;Si;Si;Si;No;Si;20;104;1.29272;2.43496
1;Mujer;2;2000;6;No;Si;No;No;No;No;No;No;13.497243;-88.558702;916;0;Si;Si;Si;Si;Si;Si;27;24;0.8976;4.72208
1;Hombre;1;800;2.7;No;No;No;No;Si;Si;No;No;13.853098;-88.216099;245.45544;65;Si;Si;Si;Si;Si;Si;21;142;0.04752;0.286
1;Hombre;1.3;1100;5.3;No;Si;No;No;No;No;No;No;13.513316;-88.847871;216.898132;68.18;Si;Si;Si;Si;Si;No;26;131;0.91344;8.6
1;Hombre;3.5;3000;5;No;Si;No;No;No;No;No;No;13.493067;-88.35082;837.156738;0;Si;Si;Si;Si;Si;Si;23;135;3.86496;19.35
1;Hombre;1.58;1395;5;No;Si;No;No;No;Si;No;No;13.633778;-89.562715;637;0;Si;Si;Si;Si;No;No;24;95;0.52184;2.1208
1;Hombre;2;1200;3.9;No;No;No;No;Si;Si;No;No;13.733315;-88.214143;896.37915;12.5;Si;Si;Si;Si;Si;Si;24;39;1.07096;5.06
1;Hombre;4.9;5161;7.6;No;No;Si;No;No;Si;Si;No;13.966646;-89.57336;721.668213;9.69;Si;No;Si;Si;Si;Si;28;81;15.83736;61.50936
1;Hombre;0.56;500;5;No;Si;No;No;No;No;No;No;13.732833;-89.473324;687.998047;100;Si;No;Si;Si;No;No;26;98;0.77616;3.7444
1;Hombre;3.5;3500;11;Si;No;No;No;No;No;No;No;13.719018;-89.648809;391;28.57;Si;Si;Si;No;No;Si;25;43;5.75696;21.28
1;Hombre;1;600;4;No;No;Si;No;No;Si;No;No;13.71712;-88.23206166;843.4;0;Si;No;Si;Si;Si;Si;21;69;0.11;0.286
1;Mujer;1;800;5;No;Si;No;No;No;No;Si;No;13.323211;-88.29341;43.775085;0;Si;Si;Si;Si;Si;Si;28;87;1.166;5.83
1;Hombre;1.05;750;5.1;No;No;No;No;No;Si;No;No;13.370658;-88.655698;34.105164;93.33;No;Si;Si;Si;Si;Si;28;98;0.15312;3.08
1;Hombre;0.7;250;5.2;No;Si;No;No;No;No;No;No;13.60238;-88.948655;542.305664;20;Si;Si;Si;Si;Si;Si;30;58;0.08272;0.57
1;Hombre;3.6;3600;5.6;Si;Si;No;Si;No;No;No;Si;13.285015;-88.564653;6.320862;72.22;Si;Si;Si;Si;No;Si;20;75;4.4924;23.7736
1;Hombre;1.5;1250;6;No;No;Si;No;No;Si;No;No;13.990208;-89.64882;550;0;Si;Si;Si;Si;Si;No;21;99;2.71128;9.76976
1;Hombre;2.5;700;4.3;No;Si;No;No;No;Si;No;No;13.507455;-88.380617;518.937744;71.43;Si;Si;Si;Si;Si;Si;24;25;0.5984;3
1;Hombre;0.7;600;4;No;No;Si;No;No;Si;No;No;13.728376;-88.145761;646.224893;0;Si;Si;Si;Si;Si;Si;21;101;0.2772;1.1
1;Mujer;0.3;300;5;No;Si;No;No;No;No;No;No;13.492435;-88.389922;687.804077;0;Si;Si;No;No;Si;Si;30;137;0.63712;3.4
1;Hombre;2.45;2200;4.5;No;No;No;No;Si;Si;No;No;13.657811;-88.804404;478.081543;77.27;Si;Si;Si;Si;Si;No;23;29;1.2408;7.68
1;Mujer;0.23;250;4;No;No;No;No;Si;Si;No;No;13.794379;-88.242688;1042.4635;0;Si;Si;Si;Si;Si;Si;29;127;0.11528;0.44
1;Hombre;2;1400;4.8;Si;Si;No;No;No;No;No;No;13.496236;-89.075517;76;21.43;Si;Si;Si;Si;Si;Si;22;11;1.06392;5.15
1;Hombre;2;1000;7.5;No;Si;No;No;No;Si;Si;No;13.433537;-88.54046;709;50;No;Si;Si;No;Si;Si;26;116;0.2684;4.17
1;Hombre;2.8;3000;6;No;Si;No;No;No;No;No;No;13.490229;-88.525706;1108.77966;0;Si;Si;Si;Si;Si;Si;29;126;1.5444;7.75544
1;Hombre;4.41;4000;4.9;No;Si;No;No;No;No;Si;No;13.487368;-88.412204;807.922363;12.5;Si;Si;No;Si;Si;Si;20;61;1.52856;9.002
1;Hombre;0.3;250;4;No;No;Si;No;No;Si;No;No;13.72709;-88.144607;639.31546;0;Si;Si;Si;Si;Si;Si;27;17;0.03256;0.286
1;Mujer;0.8;500;3.6;No;No;No;No;No;Si;No;No;13.729796;-88.220585;870;40;Si;No;Si;Si;Si;Si;20;29;0.05632;0.22
1;Hombre;1.5;255;5.1;No;Si;No;No;No;No;No;No;13.600719;-88.966452;403.785767;33.33;Si;Si;Si;Si;Si;Si;23;62;0.36168;3.41
1;Hombre;1.4;850;4;Si;No;No;Si;No;No;No;Si;13.37943;-88.74603;14;100;Si;Si;Si;Si;Si;No;29;58;0.89232;7.95
1;Hombre;0.7;600;6;No;No;No;No;Si;Si;No;No;13.7734;-88.285;793.921;0;Si;Si;Si;Si;Si;Si;28;54;0.61864;2.35
1;Hombre;2.45;1904;6;No;Si;No;No;No;Si;No;No;13.807734;-89.919451;546.251099;0;No;Si;Si;Si;No;No;25;120;0.50776;3.26744
1;Hombre;0.7;500;4;No;No;Si;No;No;Si;No;No;13.649925;-88.166637;208.021484;0;Si;Si;Si;Si;Si;Si;23;75;0.14344;0.77
1;Hombre;0.7;300;5;No;Si;No;No;No;No;No;No;13.526307;-88.952921;150;0;Si;Si;Si;Si;Si;No;25;135;0.04928;0.44
1;Hombre;0.27;300;4;No;No;No;No;Si;Si;No;No;13.80071;-88.250994;956.05175;0;Si;Si;Si;Si;Si;Si;25;127;0.01936;0.11
1;Hombre;0.28;114;5;No;No;No;No;No;Si;No;No;13.621218;-89.573179;476.016602;0;Si;No;Si;No;No;No;27;54;0.3212;1.12464
1;Hombre;2.24;2240;5;No;No;No;No;No;Si;No;No;13.638309;-89.536514;659;0;Si;No;Si;Si;Si;No;20;33;0.65208;2.77464
1;Hombre;1.68;1800;4.7;No;Si;No;No;No;No;No;No;13.704821;-89.487607;907;0;Si;No;Si;Si;Si;No;27;111;0.53504;2.4508
1;Mujer;2;1800;8;No;Si;No;No;No;Si;No;No;13.825099;-89.948599;709.95947;0;No;Si;Si;Si;No;No;28;148;0.96184;5.43224
1;Hombre;1.1;1100;5.1;No;No;No;No;Si;Si;No;No;13.648001;-88.9158979;548;45.45;Si;Si;Si;Si;No;No;23;133;0.99264;5.213333
1;Hombre;1.8;1800;5.6;Si;Si;No;Si;No;No;No;Si;13.290382;-88.565644;2.558594;44.44;No;Si;Si;Si;No;Si;21;14;2.4508;13.5436
1;Hombre;5.05;4500;5.9;No;Si;No;No;No;Si;No;No;13.555074;-88.386156;324.808228;8.89;Si;Si;Si;Si;Si;Si;25;120;1.14576;4.452
1;Mujer;1.8;800;5.9;No;Si;No;No;No;No;No;No;13.619546;-88.940634;554;37.5;Si;Si;Si;No;Si;Si;27;124;0.2948;4.39
1;Hombre;0.34;247;6;No;Si;No;No;No;Si;No;No;13.78853;-89.854868;559.352173;0;Si;No;Si;Si;Si;No;27;47;0.26928;2.86888
1;Hombre;0.6;600;4.7;No;No;No;Si;No;Si;No;Si;13.329741;-88.70279;-1.153229;16.67;Si;Si;Si;Si;No;Si;26;20;1.04544;6.16
1;Mujer;0.25;200;4;No;Si;No;No;No;No;No;No;13.488896;-88.356034;849.381853;0;Si;Si;Si;Si;Si;Si;29;108;0.3388;1.7
1;Mujer;0.45;500;6;No;No;No;No;Si;Si;No;No;13.957143;-88.195683;978.462646;0;Si;Si;Si;Si;Si;Si;26;48;0.99968;2.71
1;Hombre;0.09;125;4.6;No;Si;No;No;No;Si;No;No;13.514413;-88.331712;674.645889;20;Si;Si;Si;Si;No;Si;30;102;0.08976;0.45
1;Mujer;0.2;150;5;No;Si;No;No;No;No;No;No;13.479412;-88.40341;828.63623;0;Si;Si;No;No;Si;Si;22;10;0.44352;2.42
1;Hombre;0.7;550;4.9;No;Si;No;No;No;No;No;No;13.505204;-88.322619;716.54541;9.09;Si;Si;Si;Si;Si;Si;25;102;0.18656;0.94
