Sexo_productor;Area_Ha;Cantidad_plantas_patron;Cantidad_plantas_injerto;Edad_plantas_patron;Edad_plantas_injerto;Densidad_plantas_Ha;Aluviales;Andisoles;Grumosoles;Halomorficos;Latosoles_arcillosos_acidos;Latosoles_arcillo_rojizos;Litosoles;Regosoles;Latitud;Longitud;Altura;Porcentaje_injertacion;Injertacion;Aplica_poda;Maneja_sombra;Fertilizacion_organica;Fertilizacion_quimica;Plagas_enfermedades;AT;Perdidas_qq;Produccion_qq
0;2.75;2000.0;500.0;7.0;5.0;909.09;0;1;0;0;0;0;0;0;13.603095;-88.91778;686;20.00;1;1;1;1;0;1;1;0.25872;6.219999
0;0.75;100.0;0.0;6.0;;133.33;0;1;0;0;0;0;0;0;13.5754;-88.9308;497;0.00;0;;;;;;0;0.13112;0.91
1;0.06;70.0;0.0;5.0;;1166.67;0;0;0;0;1;1;0;0;13.750828;-88.190511;757.35868;0.00;0;1;1;1;1;1;1;0.02288;0.11
0;0.7;320.0;80.0;5.0;4.0;571.43;0;1;0;0;0;0;0;0;13.531327;-88.942056;153;20.00;1;1;1;1;1;1;0;0.0308;0.31
0;0.45;0.0;278.0;;5.0;617.78;0;0;0;0;0;1;0;0;13.591942;-89.536274;529;100.00;1;1;1;1;1;1;0;0.8624;1.3332
1;0.5;400.0;0.0;4.0;;800.00;0;1;0;0;0;0;1;0;13.468863;-88.386111;543.896973;0.00;0;1;1;1;1;1;1;0.3652;2.05
0;0.5;400.0;0.0;4.0;;800.00;0;0;0;0;0;1;0;0;13.546082;-88.434885;508.5996;0.00;0;0;0;0;0;0;1;0.5016;2.8
0;0.89;539.0;0.0;4.8;;605.62;0;1;0;0;0;1;0;0;13.755328;-89.820842;339.960327;0.00;0;1;1;1;0;0;0;0.34936;2.17184
0;1.05;140.0;10.0;7.0;5.0;142.86;0;1;0;0;0;0;0;0;13.620514;-88.94419;501.891357;6.67;1;1;1;0;0;1;1;0.15224;0.84
0;3;2700.0;0.0;4.0;;900.00;0;1;0;0;0;0;1;0;13.2618;-88.3328;668.6;0.00;0;1;1;1;1;1;1;2.14632;11.45408
0;0.3;300.0;0.0;5.0;;1000.00;0;1;0;0;0;0;1;0;13.491705;-88.410199;742.843018;0.00;0;1;1;0;1;1;1;0.41096;2.1
1;4.4;3400.0;0.0;4.8;;772.73;0;1;0;0;0;0;1;0;13.477552;-88.557315;862.235352;0.00;0;1;1;1;1;0;1;3.99608;19.8356
0;0.18;200.0;0.0;4.0;;1111.11;0;0;0;0;1;1;0;0;13.970403;-88.229795;749.815217;0.00;0;1;1;1;1;1;1;0.3168;1.468
0;0.32;100.0;0.0;3.0;;312.50;0;0;0;0;1;1;0;0;13.802182;-88.235739;948.170166;0.00;0;1;1;1;1;1;1;0.1804;0.77
0;0.45;500.0;0.0;4.0;;1111.11;0;0;0;0;1;1;0;0;13.797101;-88.250497;1021.347412;0.00;0;1;1;1;1;1;1;0.61248;2.376
0;1;800.0;100.0;6.0;4.0;900.00;0;0;0;0;1;1;0;0;13.4628;-88.1513;1052;11.11;1;1;0;1;1;1;1;1.28832;6.45
0;0.5;500.0;0.0;7.0;;1000.00;0;0;0;0;1;1;0;0;13.443811;-88.480137;637.373779;0.00;0;;;;;;1;0.55528;2.97896
0;1.42;400.0;0.0;4.0;;281.69;0;1;0;0;0;0;1;0;13.52807;-89.34064;901;0.00;0;1;0;1;1;1;1;0.2156;0.61688
0;2.82;1692.0;0.0;5.0;;600.00;0;0;1;0;0;1;0;0;13.693753;-89.81616;140.187256;0.00;0;0;1;1;1;0;0;1.09296;5.58536
0;0.1;100.0;0.0;4.0;;1000.00;0;1;0;0;0;0;0;0;13.48115;-88.401251;811.86792;0.00;0;1;1;0;0;1;1;0.46816;2.5
0;0.4;300.0;100.0;6.0;5.0;1000.00;0;0;0;1;0;1;0;1;13.318562;-88.702277;17.840149;25.00;1;1;1;1;1;0;1;0.48488;2.9
0;1;760.0;40.0;6.0;2.0;800.00;0;0;0;0;0;1;0;0;13.77526333;-88.28353833;842.2;5.00;1;1;1;0;1;0;1;1.45728;7.3
0;1;700.0;0.0;5.0;;700.00;0;1;0;0;0;1;0;0;13.643628;-88.780343;349.711304;0.00;0;;;;;;0;0.54824;3.69
0;1.9;900.0;900.0;5.9;3.9;947.37;0;1;0;0;0;0;0;0;13.659943;-88.921891;560.236572;50.00;1;1;1;1;1;1;1;0.91168;7.28
0;0.5;500.0;0.0;5.0;;1000.00;0;1;0;0;0;0;1;0;13.5934;-88.8754;1043.66;0.00;0;0;1;0;1;0;0;0.25696;1.8
1;0.27;300.0;0.0;5.0;;1111.11;0;0;0;0;1;1;0;0;13.972274;-88.229589;762;0.00;0;1;1;1;1;1;1;0.37664;1.204
0;0.7;650.0;0.0;6.0;;928.57;0;1;0;0;0;0;0;0;13.788953;-89.707177;616.362183;0.00;0;1;0;1;1;1;0;0.30624;2.4476
0;0.2;150.0;0.0;7.0;;750.00;1;0;0;0;0;1;0;0;13.6073;-88.5702;23.3987;0.00;0;;;;;;0;0.10472;0.82
0;2.8;1680.0;0.0;5.0;;600.00;0;1;0;0;0;1;0;0;13.696772;-89.558568;498.487488;0.00;0;;;;;;0;0.71104;3.12488
0;0.7;250.0;0.0;6.0;;357.14;0;0;0;0;0;1;0;0;13.551;-88.4312;495.302;0.00;0;1;1;1;1;1;1;0.13024;1.66
0;7;6000.0;1000.0;6.0;5.0;1000.00;0;0;0;1;0;0;0;1;13.236089;-88.5918;9;14.29;1;1;1;1;1;0;1;7.12008;39.12
0;1.92;300.0;100.0;5.3;3.0;208.33;0;1;0;0;0;0;0;0;13.590312;-88.957692;465;25.00;1;1;1;1;1;1;1;0.21032;2.27
0;0.25;70.0;0.0;7.0;;280.00;0;1;0;0;0;0;1;0;13.4389;-88.555;502;0.00;0;;;;;;0;0.06424;0.65
0;0.7;400.0;0.0;5.0;;571.43;0;1;0;0;0;0;1;0;13.422892;-88.569653;327;0.00;0;1;1;1;0;1;1;0.15136;2.9
0;2.1;1500.0;0.0;8.3;;714.29;0;1;0;0;0;1;0;0;13.415039;-88.572593;288;0.00;0;0;0;1;1;1;0;0.17072;3.54
0;1.4;1500.0;0.0;4.0;;1071.43;0;1;0;0;0;1;0;0;13.600257;-89.477236;702;0.00;0;;;;;;0;0.8756;1.5268
0;0.45;500.0;0.0;4.0;;1111.11;0;0;0;0;1;1;0;0;13.795119;-88.266885;897.41333;0.00;0;0;1;0;1;1;1;0.35904;1.8
0;0.35;300.0;0.0;5.0;;857.14;0;1;0;0;0;0;1;0;13.5945;-88.878;1046.21;0.00;0;1;1;1;1;1;1;0.12584;0.93
0;0.3;300.0;0.0;6.0;;1000.00;0;0;0;0;0;1;0;0;13.4362;-88.6861;26.8055;0.00;0;1;0;0;0;0;1;0.85888;4.32
0;1;800.0;200.0;7.0;5.0;1000.00;0;1;0;0;0;1;0;0;13.633079;-88.763986;311;20.00;1;1;1;1;1;1;1;0.682;3.95
0;5.5;2500.0;2000.0;4.0;3.0;818.18;0;1;0;0;0;1;0;0;13.511108;-88.552071;752.63;44.44;1;1;1;1;1;1;1;2.68048;13.9479
0;0.35;300.0;0.0;6.0;;857.14;0;1;0;0;0;0;0;0;13.752162;-89.7251;407.420532;0.00;0;1;0;1;1;1;0;0.15048;0.62832
0;0.94;445.0;0.0;5.6;;473.40;1;1;0;0;0;0;0;0;13.70851;-89.429041;570.187866;0.00;0;1;0;0;1;1;1;0.25344;1.17216
1;0.4;400.0;0.0;4.0;;1000.00;1;0;1;0;0;1;0;0;13.623108;-89.750752;82.481079;0.00;0;1;1;1;1;1;0;0.81224;4.30848
0;1.37;0.0;768.0;;6.0;560.58;0;1;0;0;0;0;1;0;13.73538;-89.670337;392;100.00;1;1;1;1;1;0;1;1.29272;2.43496
1;2;2000.0;0.0;6.0;;1000.00;0;1;0;0;0;0;0;0;13.497243;-88.558702;916;0.00;0;1;1;1;1;1;1;0.8976;4.72208
0;1;280.0;520.0;4.0;2.0;800.00;0;0;0;0;1;1;0;0;13.853098;-88.216099;245.45544;65.00;1;1;1;1;1;1;1;0.04752;0.286
0;1.3;350.0;750.0;6.0;5.0;846.15;0;1;0;0;0;0;0;0;13.513316;-88.847871;216.898132;68.18;1;1;1;1;1;1;0;0.91344;8.6
0;3.5;3000.0;0.0;5.0;;857.14;0;1;0;0;0;0;0;0;13.493067;-88.35082;837.156738;0.00;0;1;1;1;1;1;1;3.86496;19.35
0;1.58;1395.0;0.0;5.0;;882.91;0;1;0;0;0;1;0;0;13.633778;-89.562715;637;0.00;0;1;1;1;1;0;0;0.52184;2.1208
0;2;1050.0;150.0;4.0;3.0;600.00;0;0;0;0;1;1;0;0;13.733315;-88.214143;896.37915;12.50;1;1;1;1;1;1;1;1.07096;5.06
0;4.9;4661.0;500.0;8.0;4.0;1053.27;0;0;1;0;0;1;1;0;13.966646;-89.57336;721.668213;9.69;1;1;0;1;1;1;1;15.83736;61.50936
0;0.56;0.0;500.0;;5.0;892.86;0;1;0;0;0;0;0;0;13.732833;-89.473324;687.998047;100.00;1;1;0;1;1;0;0;0.77616;3.7444
0;3.5;2500.0;1000.0;13.0;6.0;1000.00;1;0;0;0;0;0;0;0;13.719018;-89.648809;391;28.57;1;1;1;1;0;0;1;5.75696;21.28
0;1;600.0;0.0;4.0;;600.00;0;0;1;0;0;1;0;0;13.71712;-88.23206166;843.4;0.00;0;1;0;1;1;1;1;0.11;0.286
1;1;800.0;0.0;5.0;;800.00;0;1;0;0;0;0;1;0;13.323211;-88.29341;43.775085;0.00;0;1;1;1;1;1;1;1.166;5.83
0;1.05;50.0;700.0;6.0;5.0;714.29;0;0;0;0;0;1;0;0;13.370658;-88.655698;34.105164;93.33;1;0;1;1;1;1;1;0.15312;3.08
0;0.7;200.0;50.0;5.5;4.0;357.14;0;1;0;0;0;0;0;0;13.60238;-88.948655;542.305664;20.00;1;1;1;1;1;1;1;0.08272;0.57
0;3.6;1000.0;2600.0;7.0;5.0;1000.00;1;1;0;1;0;0;0;1;13.285015;-88.564653;6.320862;72.22;1;1;1;1;1;0;1;4.4924;23.7736
0;1.5;650.0;600.0;6.0;6.0;833.33;0;0;1;0;0;1;0;0;13.990208;-89.64882;550;0.00;0;1;1;1;1;1;0;2.71128;9.76976
0;2.5;200.0;500.0;5.0;4.0;280.00;0;1;0;0;0;1;0;0;13.507455;-88.380617;518.937744;71.43;1;1;1;1;1;1;1;0.5984;3
0;0.7;600.0;0.0;4.0;;857.14;0;0;1;0;0;1;0;0;13.728376;-88.145761;646.224893;0.00;0;1;1;1;1;1;1;0.2772;1.1
0;0.2;100.0;0.0;6.0;;500.00;0;1;0;0;0;1;0;0;13.613295;-88.818898;903.309326;0.00;0;;;;;;0;0.05544;0.65
1;0.3;300.0;0.0;5.0;;1000.00;0;1;0;0;0;0;0;0;13.492435;-88.389922;687.804077;0.00;0;1;1;0;0;1;1;0.63712;3.4
0;2.45;500.0;1700.0;6.0;4.0;897.96;0;0;0;0;1;1;0;0;13.657811;-88.804404;478.081543;77.27;1;1;1;1;1;1;0;1.2408;7.68
0;10.5;6640.0;1360.0;6.8;3.0;761.90;0;1;0;0;0;0;1;0;13.45753;-88.494871;751;17.00;1;1;1;1;0;1;1;0.33528;18.49
1;0.23;250.0;0.0;4.0;;1086.96;0;0;0;0;1;1;0;0;13.794379;-88.242688;1042.4635;0.00;0;1;1;1;1;1;1;0.11528;0.44
0;2;1100.0;300.0;5.0;4.0;700.00;1;1;0;0;0;0;0;0;13.496236;-89.075517;76;21.43;1;1;1;1;1;1;1;1.06392;5.15
0;2;500.0;500.0;9.0;6.0;500.00;0;1;0;0;0;1;1;0;13.433537;-88.54046;709;50.00;1;0;1;1;0;1;1;0.2684;4.17
0;2.8;3000.0;0.0;6.0;;1071.43;0;1;0;0;0;0;0;0;13.490229;-88.525706;1108.77966;0.00;0;1;1;1;1;1;1;1.5444;7.75544
0;4.41;3500.0;500.0;5.0;4.0;907.03;0;1;0;0;0;0;1;0;13.487368;-88.412204;807.922363;12.50;1;1;1;0;1;1;1;1.52856;9.002
0;0.3;250.0;0.0;4.0;;833.33;0;0;1;0;0;1;0;0;13.72709;-88.144607;639.31546;0.00;0;1;1;1;1;1;1;0.03256;0.286
1;0.8;300.0;200.0;4.0;3.0;625.00;0;0;0;0;0;1;0;0;13.729796;-88.220585;870;40.00;1;1;0;1;1;1;1;0.05632;0.22
0;1.5;170.0;85.0;5.6;4.0;170.00;0;1;0;0;0;0;0;0;13.600719;-88.966452;403.785767;33.33;1;1;1;1;1;1;1;0.36168;3.41
0;1.4;0.0;850.0;;4.0;607.14;1;0;0;1;0;0;0;1;13.37943;-88.74603;14;100.00;1;1;1;1;1;1;0;0.89232;7.95
0;0.7;600.0;0.0;6.0;;857.14;0;0;0;0;1;1;0;0;13.7734;-88.285;793.921;0.00;0;1;1;1;1;1;1;0.61864;2.35
0;2.45;1904.0;0.0;6.0;;777.14;0;1;0;0;0;1;0;0;13.807734;-89.919451;546.251099;0.00;0;0;1;1;1;0;0;0.50776;3.26744
0;0.7;500.0;0.0;4.0;;714.29;0;0;1;0;0;1;0;0;13.649925;-88.166637;208.021484;0.00;0;1;1;1;1;1;1;0.14344;0.77
0;0.7;300.0;0.0;5.0;;428.57;0;1;0;0;0;0;0;0;13.526307;-88.952921;150;0.00;0;1;1;1;1;1;0;0.04928;0.44
0;3.14;0.0;2304.0;;4.0;733.76;0;1;0;0;0;0;1;0;13.557351;-89.185516;243.968176;100.00;1;;;;;;0;0.726;0.9988
0;0.27;300.0;0.0;4.0;;1111.11;0;0;0;0;1;1;0;0;13.80071;-88.250994;956.05175;0.00;0;1;1;1;1;1;1;0.01936;0.11
0;0.28;114.0;0.0;5.0;;407.14;0;0;0;0;0;1;0;0;13.621218;-89.573179;476.016602;0.00;0;1;0;1;0;0;0;0.3212;1.12464
0;2.24;2240.0;0.0;5.0;;1000.00;0;0;0;0;0;1;0;0;13.638309;-89.536514;659;0.00;0;1;0;1;1;1;0;0.65208;2.77464
1;1;780.0;0.0;6.0;;780.00;0;1;1;0;0;1;0;0;13.621334;-88.726114;200;0.00;0;;;;;;0;0.41712;3.13
0;1.68;1800.0;0.0;4.7;;1071.43;0;1;0;0;0;0;0;0;13.704821;-89.487607;907;0.00;0;1;0;1;1;1;0;0.53504;2.4508
1;2;1800.0;0.0;8.0;;900.00;0;1;0;0;0;1;0;0;13.825099;-89.948599;709.95947;0.00;0;0;1;1;1;0;0;0.96184;5.43224
0;1.1;600.0;500.0;6.0;4.0;1000.00;0;0;0;0;1;1;0;0;13.648001;-88.9158979;548;45.45;1;1;1;1;1;0;0;0.99264;5.213333
0;1.8;1000.0;800.0;6.0;5.0;1000.00;1;1;0;1;0;0;0;1;13.290382;-88.565644;2.558594;44.44;1;0;1;1;1;0;1;2.4508;13.5436
0;5.05;4100.0;400.0;6.0;5.0;891.09;0;1;0;0;0;1;0;0;13.555074;-88.386156;324.808228;8.89;1;1;1;1;1;1;1;1.14576;4.452
1;1.8;500.0;300.0;6.6;4.7;444.44;0;1;0;0;0;0;0;0;13.619546;-88.940634;554;37.50;1;1;1;1;0;1;1;0.2948;4.39
0;0.34;247.0;0.0;6.0;;726.47;0;1;0;0;0;1;0;0;13.78853;-89.854868;559.352173;0.00;0;1;0;1;1;1;0;0.26928;2.86888
0;0.6;500.0;100.0;5.0;3.0;1000.00;0;0;0;1;0;1;0;1;13.329741;-88.70279;-1.153229;16.67;1;1;1;1;1;0;1;1.04544;6.16
1;6.97;198.0;3652.0;4.0;4.0;552.37;0;1;0;0;0;1;0;0;13.5565;-89.34085;847;94.86;1;1;0;1;1;1;0;2.2704;6.4328
1;0.25;200.0;0.0;4.0;;800.00;0;1;0;0;0;0;0;0;13.488896;-88.356034;849.381853;0.00;0;1;1;1;1;1;1;0.3388;1.7
1;0.45;500.0;0.0;6.0;;1111.11;0;0;0;0;1;1;0;0;13.957143;-88.195683;978.462646;0.00;0;1;1;1;1;1;1;0.99968;2.71
0;0.09;100.0;25.0;5.0;3.0;1388.89;0;1;0;0;0;1;0;0;13.514413;-88.331712;674.645889;20.00;1;1;1;1;1;0;1;0.08976;0.45
1;0.2;150.0;0.0;5.0;;750.00;0;1;0;0;0;0;0;0;13.479412;-88.40341;828.63623;0.00;0;1;1;0;0;1;1;0.44352;2.42
0;0.7;500.0;50.0;5.0;4.0;785.71;0;1;0;0;0;0;0;0;13.505204;-88.322619;716.54541;9.09;1;1;1;1;1;1;1;0.18656;0.94
0;1;50.0;750.0;5.0;4.0;800.00;1;1;0;0;0;0;0;0;13.407132;-88.869827;16.61731;93.75;1;1;1;1;1;1;0;0.45936;4
1;5.5;5600.0;0.0;6.0;;1018.18;1;0;0;0;0;0;0;0;13.725014;-89.666765;378;0.00;0;1;1;1;1;0;1;9.00064;34.17568
0;0.6;528.0;0.0;5.0;;880.00;1;0;0;1;0;0;0;1;13.728051;-90.076028;2.269043;0.00;0;0;1;1;1;0;0;0.43384;2.46568
0;0.7;400.0;0.0;6.0;;571.43;1;1;0;0;0;1;0;0;13.557975;-89.607555;454.568481;0.00;0;1;1;1;1;1;0;0.05104;1.39
1;1.3;800.0;0.0;4.0;;615.38;0;0;1;0;0;1;0;0;13.722731;-88.227375;935.17566;0.00;0;1;1;1;1;1;1;0.41008;2.354
0;1.4;1300.0;0.0;3.4;;928.57;0;1;0;0;0;1;0;0;13.663801;-89.539525;647;0.00;0;1;0;1;0;0;0;0.4268;1.72128
0;0.4;350.0;50.0;5.0;4.0;1000.00;0;0;0;0;0;1;0;0;13.930916;-88.164377;850.487427;12.50;1;1;1;1;0;1;1;0.27016;0.69
1;0.3;130.0;0.0;5.0;;433.33;0;1;0;0;0;0;0;0;13.4904;-88.3906;657.338;0.00;0;1;1;0;1;1;1;0.1452;0.75
0;0.81;0.0;729.0;;5.0;900.00;0;0;0;0;0;1;0;0;13.498875;-89.370013;20.299622;100.00;1;1;1;1;1;1;0;0.6072;0.8448
0;0.5;200.0;300.0;5.0;4.0;1000.00;0;0;0;1;0;1;0;1;13.348875;-88.691918;12.024288;60.00;1;1;1;1;0;0;1;0.79376;3.82
1;1.79;1275.0;0.0;5.0;;712.29;0;1;0;0;0;1;0;0;13.785877;-89.856675;513.169189;0.00;0;1;0;1;1;1;0;0.16896;1.40896
0;0.9;1000.0;0.0;5.0;;1111.11;0;0;0;0;0;1;0;0;13.903722;-88.116497;809.75354;0.00;0;1;1;1;1;1;1;1.66408;6.532
0;0.35;300.0;0.0;3.0;;857.14;0;1;0;0;0;1;0;0;13.1848;-88.3328;886.9;0.00;0;1;1;1;1;0;1;0.31856;1.61832
0;0.92;703.0;0.0;5.6;;764.13;1;1;0;0;0;0;0;0;13.695499;-89.448835;577.859131;0.00;0;1;0;1;1;1;1;0.37576;1.89024
0;0.49;350.0;0.0;4.0;;714.29;1;0;1;0;0;1;0;0;13.656547;-89.626855;183;0.00;0;1;1;1;1;1;0;0.19008;1.03752
0;1.5;1500.0;0.0;6.0;;1000.00;0;0;0;0;1;1;0;0;13.914187;-88.141347;753;0.00;0;1;1;1;0;1;1;2.0988;5.836
1;0.4;400.0;0.0;4.0;;1000.00;0;0;0;0;0;1;0;0;13.803119;-88.175157;818;0.00;0;1;1;1;1;1;1;0.34936;1.144
1;0.06;35.0;0.0;4.0;;583.33;0;0;0;0;1;1;0;0;13.695528;-88.168943;423.422974;0.00;0;1;1;1;1;1;1;0.01056;0.066
0;1.33;760.0;0.0;5.0;;571.43;0;1;0;0;0;1;0;0;13.796374;-89.875232;540.299316;0.00;0;1;0;1;0;1;0;0.15488;1.38872
1;0.5;500.0;0.0;6.0;;1000.00;0;1;0;0;0;1;0;0;13.6271;-88.7988;550;0.00;0;;;;;;0;0.3696;2.38
1;0.7;200.0;0.0;6.0;;285.71;0;0;0;0;0;1;0;0;13.4303;-88.6152;221.907;0.00;0;1;1;1;0;1;1;0.07392;1.02
0;0.4;300.0;100.0;6.0;5.0;1000.00;0;0;0;1;0;1;0;1;13.326519;-88.680824;-5.205841;25.00;1;1;1;1;1;0;1;1.29536;7.12
1;1.55;680.0;120.0;7.0;5.0;516.13;0;1;0;0;0;1;0;0;13.526494;-88.435429;556.833984;15.00;1;0;1;1;0;1;1;0.09944;3.49
0;0.35;350.0;0.0;5.0;;1000.00;1;1;0;1;0;0;0;1;13.283082;-88.56404;10.381588;0.00;0;1;1;1;0;0;1;0.79288;4.128
0;0.4;350.0;0.0;4.0;;875.00;0;1;0;0;0;0;0;0;13.470528;-88.356817;849.410296;0.00;0;0;0;1;1;1;1;0.7084;3.55
0;3.14;0.0;3200.0;;5.0;1019.11;0;0;0;0;0;1;0;0;13.760793;-89.539193;667.281128;100.00;1;1;0;1;1;0;0;0.83512;3.5112
1;1.4;0.0;300.0;;3.0;214.29;0;1;0;0;0;0;0;0;13.47876;-88.946634;94;100.00;1;1;1;1;1;1;1;0.04752;0.43
0;2.8;0.0;2500.0;;4.0;892.86;0;0;0;0;0;0;1;0;13.771901;-89.648475;653.912231;100.00;1;1;1;1;1;0;0;2.61008;8.22536
0;0.69;515.0;0.0;5.0;;746.38;0;0;1;0;0;1;0;0;13.632592;-89.862997;-15.781891;0.00;0;0;1;1;1;0;0;0.19184;1.14048
1;0.54;300.0;100.0;5.0;2.0;740.74;0;1;0;0;0;1;1;0;13.44811;-88.222904;284.388916;25.00;1;1;1;1;1;1;1;0.84832;4.25
0;0.13;150.0;0.0;4.0;;1153.85;0;1;0;0;0;1;0;0;13.505211;-88.371876;605.78418;0.00;0;1;1;0;1;1;1;0.33704;1.95
1;0.09;100.0;0.0;5.0;;1111.11;0;1;0;0;0;0;1;0;13.424216;-88.224658;304.591919;0.00;0;0;1;0;1;1;1;0.25872;1.3
0;2.45;1500.0;500.0;7.0;5.0;816.33;0;1;0;0;0;0;0;0;13.619383;-88.940292;568.249268;25.00;1;1;0;1;0;1;1;0.35904;8.96
0;4.32;4800.0;0.0;4.4;;1111.11;0;0;0;0;0;1;0;0;13.800155;-88.27846;884.20166;0.00;0;1;1;1;1;1;1;1.92632;9.65
0;1;0.0;200.0;;5.0;200.00;0;0;0;0;1;1;0;0;13.619946;-88.924723;648.008057;100.00;1;1;1;1;1;1;1;0.1364;1.89
0;0.64;544.0;0.0;7.0;;850.00;0;1;0;0;0;0;1;0;13.792007;-89.681454;678;0.00;0;1;1;1;1;0;0;1.57256;4.9852
0;0.09;0.0;100.0;;5.0;1111.11;0;0;0;0;1;1;0;0;13.795963;-88.240067;1030.55871;100.00;1;1;0;1;1;1;1;0.05192;0.22
0;0.36;400.0;0.0;6.0;;1111.11;0;0;0;1;0;1;0;1;13.232279;-88.249426;525.336182;0.00;0;0;0;1;1;1;1;0.20504;0.99
0;1;700.0;0.0;4.0;;700.00;0;0;0;0;1;1;0;0;13.751732;-88.190393;797.885254;0.00;0;1;1;1;1;1;1;0.48488;2.42
0;2.07;1314.0;0.0;5.0;;634.78;0;0;0;0;0;0;1;0;13.752539;-89.661701;462;0.00;0;1;1;1;1;0;1;2.57488;8.19808
1;0.7;612.0;0.0;6.0;;874.29;0;1;0;0;0;0;0;0;13.790431;-89.706613;645.302368;0.00;0;1;1;1;1;1;0;0.33616;1.67488
0;0.2;130.0;0.0;5.0;;650.00;0;0;1;0;0;1;0;0;13.657;-88.1632;220.464;0.00;0;1;0;1;1;1;1;0.05632;0.352
1;1.76;756.0;0.0;5.0;;429.55;1;0;0;0;0;1;1;0;13.755957;-89.501465;574.058838;0.00;0;1;0;1;0;0;0;0.36872;1.44848
0;3.5;3400.0;100.0;6.0;6.0;1000.00;1;0;0;0;0;0;0;0;13.731155;-89.73131;272.433777;2.86;1;1;1;1;1;0;1;9.79;34.72
0;0.6;500.0;0.0;5.0;;833.33;0;0;0;0;1;1;0;0;13.943091;-88.191992;757.58262;0.00;0;1;1;1;1;1;1;0.4972;1.848
1;0.4;350.0;50.0;6.0;5.0;1000.00;0;0;0;0;0;1;0;0;13.389268;-88.684043;24.115906;12.50;1;1;1;1;1;0;1;0.82984;4.67
0;1;900.0;0.0;6.0;;900.00;1;0;0;0;0;1;1;0;13.650974;-89.689269;168;0.00;0;1;1;1;1;1;0;0.67672;4.8048
0;0.35;400.0;0.0;5.0;;1142.86;0;0;0;0;1;1;0;0;13.6564;-88.8079;490.277;0.00;0;1;1;1;1;0;1;0.18392;1.51
0;0.36;400.0;0.0;4.0;;1111.11;0;0;0;0;1;1;0;0;13.759345;-88.201787;940;0.00;0;1;0;1;1;1;1;0.97592;4.004
1;0.62;616.0;0.0;4.0;;993.55;0;1;0;0;0;1;0;0;13.764238;-89.775753;525;0.00;0;1;1;1;1;1;0;0.25432;1.67376
0;1.13;450.0;0.0;5.0;;398.23;0;1;0;0;0;0;1;0;13.50256;-88.484177;1243.4376;0.00;0;1;1;0;1;0;1;0.31592;1.68256
0;0.7;450.0;0.0;6.8;;642.86;0;1;0;0;0;1;1;0;13.6936;-88.5054;371;0.00;0;1;1;1;1;1;1;0.06776;1.7
0;0.42;180.0;0.0;5.0;;428.57;0;0;0;0;1;1;0;0;13.639839;-89.60811;367;0.00;0;1;1;1;1;1;0;0.27808;1.56816
0;0.45;0.0;307.0;;6.0;682.22;0;1;0;0;0;1;1;0;13.706664;-89.566295;520;100.00;1;1;1;1;1;0;0;0.18656;0.6776
0;2.1;1150.0;0.0;7.0;;547.62;0;1;0;0;0;1;0;0;13.51472;-88.530687;3.09375;0.00;0;;;;;;0;0.088;3.14
1;0.35;190.0;0.0;5.0;;542.86;1;1;0;0;0;0;0;0;13.4362;-88.9124;18.463;0.00;0;;;;;;0;1.40536;8.8
1;0.4;100.0;0.0;5.0;;250.00;1;1;0;0;0;0;0;0;13.4362;-88.9124;22.0012;0.00;0;;;;;;0;1.38336;8.73
0;0.35;0.0;150.0;;5.0;428.57;1;1;0;0;0;0;0;0;13.4362;-88.9124;29.4177;100.00;1;;;;;;0;1.0956;7.35
0;0.7;400.0;0.0;6.0;;571.43;0;1;0;0;0;0;1;0;13.46061;-88.538785;907;0.00;0;1;1;1;1;1;1;0.07656;1.71
0;0.7;700.0;0.0;4.0;;1000.00;0;1;0;0;0;0;0;0;13.4469;-88.3131;724.599;0.00;0;1;1;1;1;1;1;1.7776;8.9
0;3.4;1750.0;0.0;5.0;;514.71;0;1;0;0;0;1;0;0;13.623288;-89.371669;951.376587;0.00;0;1;1;1;1;1;0;1.0604;1.672
1;0.31;220.0;0.0;5.0;;709.68;0;0;0;0;0;1;0;0;13.921821;-89.430837;755.31665;0.00;0;1;0;1;1;1;1;0.02904;0.15576
0;0.04;40.0;0.0;5.0;;1000.00;0;0;0;0;0;1;0;0;13.338495;-88.652034;14.057129;0.00;0;;;;;;0;0.16984;1.04
0;0.8;700.0;100.0;5.0;4.0;1000.00;0;1;0;0;0;0;0;0;13.484037;-88.408005;826.111328;12.50;1;1;1;0;1;1;1;0.7304;3.9
0;0.4;400.0;0.0;3.5;;1000.00;0;0;0;0;0;1;0;0;13.301389;-88.676605;7.403564;0.00;0;;;;;;1;0.13112;1
1;4.5;4580.0;0.0;4.0;;1017.78;0;1;0;0;0;0;1;0;13.477088;-88.55895;823.812012;0.00;0;1;1;1;1;1;1;3.07032;15.96408
0;2;2150.0;0.0;6.0;;1075.00;1;0;0;0;0;1;1;0;13.652043;-89.683656;165;0.00;0;1;1;1;1;1;0;3.45752;16.56952
0;0.7;0.0;500.0;;3.0;714.29;0;1;0;0;0;1;0;0;13.634277;-89.466214;1105.49084;100.00;1;1;1;1;1;1;0;0.0924;0.24464
0;0.36;400.0;0.0;4.0;;1111.11;0;0;0;0;0;1;0;0;13.875631;-88.152083;602;0.00;0;1;1;1;0;1;1;0.19184;0.15
