Sexo productor;Area (Ha);total arboles;Total de injertos;Edad promedio plantas patron;Edad promedio plantas injerto;Edad promedio plantas;Aluviales;Andisoles;Grumosoles;Halomorficos;Latosoles_arcillosos_acidos;Latosoles_arcillo_rojizos;Litosoles;Regosoles;Latitud;Longitud;Altura;Injertacion;Aplica poda;Maneja sombra;Fertilizacion organica;Fertilizacion quimica;Presencia plagas y enfermedades;recibe AT;Perdidas (qq);Produccion efectiva (qq)
Mujer;1.6;1600;0;4;;4;No;Si;No;No;No;No;Si;No;13.477149;-88.559799;799.136841;No;Si;Si;Si;No;Si;Si;1.67112;8.81232
Mujer;0.74;331;0;6;;6;No;Si;No;No;No;No;No;No;13.74708;-89.727528;407.760254;No;Si;Si;Si;Si;Si;No;0.46112;2.47456
Hombre;0.98;800;0;4;;4;No;Si;No;No;No;No;Si;No;13.51252;-89.34755;821;No;Si;Si;Si;Si;Si;Si;0.22352;0.63976
Hombre;0.7;300;200;6;5;5.6;No;Si;No;No;No;No;Si;No;13.422373;-88.568137;309.714722;Si;Si;No;No;Si;Si;No;0.10472;1.1
Hombre;1;0;1200;;4;4;No;No;No;No;Si;Si;No;No;13.791129;-88.245666;1044.63098;Si;No;Si;No;No;Si;Si;1.20824;0.55
Hombre;0.53;450;0;6;;6;No;Si;No;No;No;No;No;No;13.804253;-89.731387;653.083008;No;Si;Si;Si;Si;Si;No;0.34496;0.93848
Hombre;0.9;800;0;4;;4;No;Si;No;No;No;Si;No;No;13.517129;-88.335269;709.19789;No;Si;Si;Si;Si;Si;Si;0.74976;3.7488
Hombre;9.1;0;8607;;4.4;4.4;No;No;No;No;No;Si;No;No;13.592944;-89.533561;530.920776;Si;Si;Si;Si;Si;Si;No;0.9284;1.122
Hombre;1;800;0;5;;5;Si;No;No;No;No;No;No;No;13.71454;-89.658353;363;No;Si;Si;Si;Si;No;No;0.89408;3.71
Hombre;1.5;1500;0;4;;4;No;No;No;No;Si;Si;No;No;13.759356;-88.215926;1128.13366;No;Si;Si;Si;Si;Si;Si;1.69224;9.79
Mujer;0.35;325;0;5;;5;No;Si;No;No;No;Si;No;No;13.764208;-89.768695;553.974365;No;Si;Si;Si;Si;Si;No;0.26136;1.46168
Hombre;0.66;404;0;5;;5;No;Si;No;No;No;Si;No;No;13.778981;-89.766745;649;No;Si;Si;Si;Si;Si;No;0.49808;3.14512
Hombre;4;4000;0;3.6;;3.6;No;No;Si;No;No;No;No;No;13.560832;-89.80673;-1.309937;No;No;Si;Si;Si;Si;No;0.46904;2.83192
Hombre;0.4;400;0;6;;6;No;Si;No;No;No;No;Si;No;13.498212;-88.402363;686.847656;No;Si;Si;Si;Si;Si;Si;0.5808;3.2
Hombre;0.6;300;100;5;4;4.8;No;Si;No;No;No;Si;No;No;13.5232;-88.4316;574.488;Si;Si;Si;No;Si;Si;Si;0.53416;2.99
Hombre;0.76;473;0;6;;6;Si;Si;No;No;No;No;No;No;13.706374;-89.413029;576.862793;No;Si;No;No;Si;Si;Si;0.23232;1.08592
Hombre;6.86;2000;5000;4;4;4;Si;No;No;No;No;Si;Si;No;13.6571;-89.7067;142.626;Si;Si;Si;Si;Si;Si;No;1.86912;10.656667
Hombre;1.2;1000;200;6;5;5.8;No;Si;No;No;No;No;No;No;13.662462;-88.892869;665;Si;Si;Si;Si;Si;Si;Si;0.83072;5.16648
Hombre;10.55;10907;0;3.9;;3.9;No;Si;No;No;No;No;No;No;13.810377;-89.8621;721.446219;No;No;No;Si;Si;Si;No;0.97944;0.4356
Hombre;4.5;3200;300;5;4;4.9;No;Si;No;No;No;No;No;No;13.502602;-88.304234;633.561523;Si;Si;Si;No;Si;Si;Si;6.48648;31.95
Mujer;0.2;200;0;4;;4;No;Si;No;No;No;No;No;No;13.262398;-88.1804;840;No;Si;Si;Si;Si;Si;Si;0.24024;1.21
Hombre;0.74;500;300;5;4;4.6;No;No;No;No;Si;Si;No;No;13.778767;-88.273328;834.321411;Si;Si;Si;Si;Si;Si;Si;0.70752;3.55
Hombre;0.3;300;0;8;;8;No;No;No;No;Si;Si;No;No;13.7175;-89.380268;432;No;Si;Si;Si;No;No;Si;0.64504;2.4
Hombre;0.51;0;359;;5;5;No;No;Si;No;No;Si;No;No;13.997157;-89.842097;650;Si;Si;Si;Si;Si;Si;No;0.09416;0.83072
Hombre;5;4000;0;6;;6;No;No;No;Si;No;Si;No;Si;13.248458;-88.343093;16;No;Si;No;Si;Si;Si;Si;0.21824;4.82
Hombre;1.4;0;1554;;3;3;No;Si;No;No;No;Si;Si;No;13.929822;-89.52235;753.79647;Si;Si;No;Si;Si;Si;No;0.84216;3.9068
Hombre;0.3;300;0;5;;5;No;Si;No;No;No;No;No;No;13.486719;-88.399089;744.52296;No;Si;Si;No;Si;Si;Si;0.73656;4.068
Mujer;0.27;300;0;4;;4;No;No;No;No;Si;Si;No;No;13.94781;-88.214255;856.876831;No;Si;Si;Si;No;Si;Si;0.4136;1.116
Mujer;1.5;1600;0;6;;6;No;Si;No;No;No;No;Si;No;13.770842;-89.680633;529.530029;No;Si;Si;Si;Si;No;Si;1.34728;4.12632
Hombre;0.91;1000;0;5;;5;Si;No;No;No;No;Si;No;No;13.539468;-89.633108;1.760956;No;Si;No;Si;No;No;No;0.22616;0.82192
Hombre;0.5;100;400;6;5;5.2;No;No;No;Si;No;Si;No;Si;13.326326;-88.683748;0.238373;Si;Si;Si;Si;Si;No;Si;0.59928;2.97
Hombre;2;497;215;7;4;6.1;Si;Si;No;No;No;No;No;No;13.496851;-89.036597;79.413174;Si;Si;Si;Si;Si;Si;Si;0.28248;2.08
Hombre;2.1;1000;200;4;3;3.8;No;Si;No;No;No;Si;Si;No;13.675;-88.7861;529.559;Si;Si;Si;Si;Si;Si;No;0.09504;3.82
Hombre;1.4;1200;0;4;;4;No;Si;Si;No;No;Si;No;No;14.065292;-89.740917;673.294888;No;Si;No;Si;Si;Si;No;0.92664;2.64792
Hombre;0.5;500;0;4;;4;No;No;No;No;No;Si;No;No;13.4534;-88.613;287.847;No;Si;Si;Si;Si;No;Si;0.68024;3.35
Hombre;0.5;400;0;5;;5;No;Si;No;No;No;No;No;No;13.788642;-89.70924;601.525513;No;Si;No;No;Si;Si;No;0.29304;3.1188
Hombre;0.84;250;150;5.4;3;4.5;No;Si;No;No;No;No;No;No;13.593517;-88.94434;535.559937;Si;Si;Si;Si;Si;Si;Si;0.33616;2.53
Mujer;1;700;0;5;;5;No;No;No;No;Si;Si;No;No;13.933614;-88.194651;763.815186;No;Si;Si;Si;Si;Si;Si;1.02696;4.0568
Hombre;1.4;1525;0;3.8;;3.8;No;No;No;No;No;Si;No;No;13.91996;-89.428187;780;No;Si;No;No;Si;Si;No;0.198;0.9504
Hombre;1.76;302;0;4;;4;No;Si;No;No;No;Si;No;No;13.943883;-89.796025;540;No;Si;Si;Si;Si;Si;No;0.37488;1.95888
Hombre;0.22;250;0;4;;4;No;No;No;No;Si;Si;No;No;13.806432;-88.192096;682;No;Si;Si;Si;No;Si;Si;0.58432;1.524
Hombre;0.45;410;0;5;;5;No;No;Si;No;No;Si;No;No;13.660162;-89.867676;33.374329;No;No;Si;Si;Si;No;No;0.18656;1.01024
Mujer;0.2;200;0;6;;6;No;Si;No;No;No;No;No;No;13.476502;-88.382164;560.572754;No;Si;Si;No;No;Si;Si;0.4532;2.7
Mujer;0.35;310;0;5;;5;No;Si;No;No;No;No;No;No;13.632515;-89.62682;232;No;Si;No;Si;Si;Si;No;0.35904;1.79872
Hombre;1.4;600;0;6;;6;No;Si;No;No;No;Si;Si;No;13.417578;-88.550961;402;No;No;Si;Si;Si;Si;Si;0.2024;3.14
Hombre;0.09;100;0;5;;5;No;Si;No;No;No;No;Si;No;13.426827;-88.226864;342.362183;No;No;Si;Si;Si;No;Si;0.0396;0.2
Hombre;1.38;1490;0;5;;5;Si;Si;No;No;No;No;Si;No;13.471315;-89.190905;21;No;Si;Si;Si;Si;Si;No;1.078;1.3024
Hombre;4.9;1350;250;7;3;6.4;No;Si;No;No;No;No;No;No;13.507742;-88.436871;701.419189;Si;No;Si;Si;No;Si;Si;0.12936;5.38
Hombre;3.2;2100;600;5;3;4.6;No;No;No;No;No;Si;No;No;13.967365;-89.86718;686.344849;Si;Si;Si;Si;Si;Si;No;3.35808;16.76576
Hombre;0.48;253;0;6;;6;Si;Si;No;No;No;No;No;No;13.713908;-89.405674;635.076416;No;Si;No;Si;Si;Si;Si;0.34408;1.64648
Hombre;0.17;148;0;5;;5;No;No;No;No;No;Si;No;No;13.762991;-89.938923;218;No;Si;Si;Si;Si;Si;No;0.154;0.8536
Mujer;0.36;400;0;4;;4;No;No;No;No;No;Si;No;No;13.808854;-88.167987;580.65646;No;Si;Si;Si;Si;Si;Si;0.5676;2.416
Hombre;1.4;50;750;6;4.7;4.8;Si;No;No;No;No;Si;No;No;13.601004;-88.613979;16.031372;Si;Si;No;Si;Si;No;Si;0.28336;2.08
Mujer;0.4;400;0;4;;4;No;No;No;No;No;Si;No;No;13.859973;-88.183914;694;No;Si;Si;Si;No;Si;Si;0.26224;0.552
Hombre;2;350;1174;6;5.3;5.4;Si;No;No;No;No;Si;No;No;13.599167;-88.604167;29;Si;Si;Si;Si;Si;Si;Si;0.83248;5.81
Hombre;0.36;400;0;4;;4;No;No;No;No;Si;Si;No;No;13.796372;-88.238839;1000.0996;No;Si;Si;Si;Si;Si;Si;0.01408;0.11
Hombre;0.8;875;0;6;;6;Si;No;No;No;No;Si;No;No;13.581476;-88.566157;44.334473;No;Si;No;No;Si;Si;Si;0.56496;2.93744
Hombre;0.09;100;0;4;;4;No;No;No;No;No;Si;No;No;13.801629;-88.173889;814;No;Si;Si;Si;Si;Si;No;0.5896;0.83
Hombre;0.5;500;0;3;;3;No;Si;No;No;No;No;Si;No;13.481115;-88.535103;889;No;Si;Si;No;Si;No;Si;0.58784;3.5332
Hombre;4.54;1000;200;7;5;6.7;No;Si;No;No;No;No;No;No;13.59474167;-88.92684166;577.5;Si;Si;Si;Si;No;Si;Si;0.20856;2.74
Hombre;0.7;300;0;5;;5;No;Si;No;No;No;No;No;No;13.517465;-88.953393;143;No;Si;Si;Si;Si;Si;No;0.13288;1.08
Hombre;1.5;1539;0;6;;6;Si;No;Si;No;No;No;No;No;13.695056;-89.991503;-4.465485;No;No;Si;Si;Si;No;No;0.43384;2.8028
Hombre;22.05;18877;2250;3;3;3;No;No;Si;No;No;Si;No;No;14.009071;-89.623553;690.401489;Si;Si;No;Si;Si;Si;Si;2.92424;8.35648
Hombre;0.73;300;100;6;4;5.5;No;Si;No;No;No;No;No;No;13.594967;-88.968599;353.30896;Si;Si;Si;Si;Si;Si;Si;0.23056;3.04
Hombre;0.35;150;0;5;;5;No;Si;No;No;No;No;No;No;13.604027;-88.950158;528;No;Si;Si;Si;No;Si;Si;0.05984;0.22
Mujer;0.45;500;0;4;;4;No;No;No;No;Si;Si;No;No;13.799958;-88.219355;994.286987;No;Si;Si;Si;Si;Si;Si;0.0132;0.066
Hombre;0.11;32;0;5;;5;No;Si;No;No;No;Si;No;No;13.947815;-89.808998;500;No;Si;Si;Si;Si;Si;No;0.08712;0.50248
Hombre;0.7;320;80;5;4;4.8;No;Si;No;No;No;No;No;No;13.525145;-88.946714;143;Si;Si;Si;Si;Si;Si;Si;0.05016;0.57
Hombre;2.3;800;500;4;3;3.6;No;Si;No;No;No;No;No;No;13.553208;-88.974622;257.665022;Si;Si;Si;Si;Si;Si;Si;0.02112;0.36
Hombre;1;1100;0;4;;4;No;No;No;No;No;Si;No;No;13.918364;-89.444856;856.80127;No;Si;No;No;Si;Si;Si;0.65648;3.05888
Hombre;1.05;850;0;4;;4;No;No;No;No;No;Si;No;No;14.192077;-89.349138;627.039723;No;Si;Si;Si;Si;Si;No;1.95624;5.59416
Hombre;7.96;0;9275;;5.6;5.6;Si;Si;No;No;No;No;No;No;13.705856;-89.425449;565.384277;Si;Si;No;No;Si;Si;Si;14.62912;76.2872
Hombre;0.8;500;300;6;5;5.6;No;No;No;No;No;Si;No;No;13.386256;-88.685114;26.879272;Si;Si;Si;Si;Si;No;Si;1.63856;9.53
Mujer;0.8;600;200;6;5;5.8;No;No;No;No;No;Si;No;No;13.386656;-88.683658;15.667053;Si;Si;Si;Si;Si;No;Si;1.49072;7.59
Mujer;0.3;300;0;6;;6;No;Si;No;No;No;Si;No;No;13.5246;-88.4345;545.837;No;Si;Si;No;Si;Si;Si;0.65472;3.85
Mujer;0.6;300;300;4;3;3.5;No;No;No;No;No;Si;No;No;13.793333;-88.1725;905;Si;Si;Si;Si;No;Si;Si;1.73448;6.644
Mujer;0.15;111;0;4;;4;No;Si;No;No;No;No;No;No;13.772717;-89.711325;450;No;Si;No;Si;Si;Si;No;0.10736;0.72232
Hombre;4.9;900;100;6;4;5.8;No;Si;No;No;No;No;No;No;13.593824;-88.952407;512;Si;Si;Si;Si;Si;Si;Si;0.28248;3.48
Hombre;1.05;300;0;6;;6;No;Si;No;No;No;No;No;No;13.591037;-88.973222;391.139526;No;Si;Si;Si;Si;Si;Si;0.30888;2.26
Hombre;0.7;300;200;6;5;5.6;No;Si;No;No;No;No;Si;No;13.422918;-88.555499;355.19397;Si;Si;Si;Si;No;Si;Si;0.16984;2.74
Hombre;0.35;300;0;6;;6;No;No;No;No;Si;Si;No;No;13.460121;-88.358109;724.340594;No;Si;Si;No;Si;Si;Si;0.68112;3.42
Hombre;0.7;225;200;6;4;5.1;No;Si;No;No;No;Si;No;No;13.366134;-88.48923;169;Si;Si;Si;Si;No;Si;No;0.1496;2.33
Hombre;0.63;390;0;5;;5;No;Si;No;No;No;No;No;No;13.544129;-89.640797;49;No;Si;No;Si;No;Si;No;0.01408;0.06952
Hombre;0.6;600;0;5;;5;No;No;No;No;No;Si;No;No;13.319292;-88.652766;5.75116;No;Si;Si;Si;No;No;Si;0.75592;4.13
Hombre;0.54;400;200;4;3;3.7;No;No;No;No;No;Si;No;No;13.808358;-88.173098;742.654663;Si;Si;Si;Si;No;Si;Si;0.98736;6.248
Hombre;2;400;400;6;4;5;No;Si;No;No;No;No;Si;No;13.437;-88.5566;478.688;Si;Si;No;Si;No;Si;No;0.19096;3.09
Hombre;0.4;125;0;5;;5;No;Si;No;No;No;No;No;No;13.4841;-88.4043;822.268;No;Si;Si;No;No;Si;Si;0.8932;4.55
Hombre;2.8;1500;500;7;4.2;6.3;No;Si;No;No;No;No;No;No;13.506316;-88.517902;1000;Si;Si;Si;Si;No;Si;Si;0.20152;13.78
Hombre;2.8;0;2438;;6;6;No;Si;No;No;No;No;No;No;13.727908;-89.476575;694.165527;Si;Si;No;Si;No;No;No;0.4576;1.83744
Hombre;0.7;0;700;;3;3;No;Si;No;No;No;Si;Si;No;13.7129;-89.5566;515.238;Si;Si;No;Si;Si;No;No;0.56496;1.7996
Hombre;18;15000;0;3.2;;3.2;No;No;No;No;Si;Si;No;No;13.914114;-88.15263;844.584208;No;Si;Si;Si;Si;Si;Si;0.01232;0.088
Hombre;1.8;2000;0;4;;4;No;No;No;No;Si;Si;No;No;13.878416;-88.212761;300;No;Si;Si;Si;No;Si;Si;0.3036;2.464
Hombre;8.6;7600;1000;5;4;4.9;No;Si;No;No;No;No;Si;No;13.515247;-88.499174;942.069824;Si;Si;Si;Si;Si;Si;Si;4.94472;25.1064
Hombre;0.5;500;0;5;;5;No;No;No;No;No;Si;No;No;13.898716;-88.16096;701;No;Si;Si;Si;No;Si;Si;0.40744;1.682
Hombre;1.4;0;1300;;5;5;No;Si;No;No;No;Si;No;No;13.6438;-88.7924;427;Si;Si;Si;Si;Si;Si;Si;0.56848;3.61
Hombre;0.3;325;0;6;;6;No;Si;No;No;No;No;No;No;13.482933;-88.403007;827.472235;No;Si;Si;Si;Si;Si;Si;0.45232;2.35
Hombre;0.8;480;0;5;;5;No;No;No;No;No;Si;No;No;13.748142;-89.827515;391.990479;No;No;Si;Si;Si;Si;No;0.15488;0.84832
Mujer;0.8;200;600;6;5;5.3;Si;Si;No;Si;No;No;No;Si;13.28352;-88.560597;4.897827;Si;Si;Si;Si;Si;No;Si;1.77496;10.038
Hombre;1;650;150;4;3;3.8;No;No;No;No;Si;Si;No;No;13.74899;-88.193128;824.171021;Si;Si;Si;Si;Si;Si;Si;0.1804;0.77
Hombre;0.7;700;0;4;;4;No;No;No;No;No;Si;No;No;13.805872;-88.174276;763;No;Si;Si;Si;Si;Si;Si;1.04368;2.972
Hombre;0.3;300;0;6;;6;No;No;No;No;No;Si;No;No;13.918401;-88.156006;826.366699;No;Si;Si;Si;Si;Si;Si;0.176;0.3
Mujer;1.05;760;40;4;3;4;No;Si;No;No;No;No;No;No;13.481157;-88.387547;655.308838;Si;Si;Si;Si;Si;Si;Si;0.4444;2.35
Hombre;1.05;200;400;6;5;5.3;No;No;No;No;No;No;Si;No;13.682801;-88.771032;505.044312;Si;Si;Si;Si;No;Si;Si;0.0704;2.65
Hombre;0.56;618;0;5.7;;5.7;No;No;No;No;Si;Si;No;No;13.738125;-89.466569;671.475098;No;Si;No;Si;No;Si;No;0.20328;0.89848
Hombre;0.35;100;0;6;;6;Si;No;No;No;No;Si;No;No;13.561631;-89.603634;58.468506;No;Si;No;Si;Si;No;No;0.2904;1.21704
Hombre;0.3;200;0;5;;5;No;Si;No;No;No;No;No;No;13.4966;-88.3901;617.793;No;Si;Si;No;No;Si;Si;0.3652;2.1
Mujer;0.5;300;0;5.7;;5.7;No;Si;No;No;No;Si;Si;No;13.3977;-88.4986;318.045;No;Si;Si;Si;No;Si;No;0.0924;1.21
Hombre;5.9;150;4847;10;7;7.1;No;Si;No;No;No;No;No;No;13.484237;-88.398766;759.222307;Si;Si;Si;Si;Si;Si;Si;8.70848;59.268
Mujer;0.4;300;0;4;;4;No;Si;No;No;No;No;Si;No;13.48017;-88.393926;712.83973;No;Si;No;No;No;Si;Si;0.2156;1.15
Hombre;0.3;151;0;5;;5;No;No;No;No;Si;Si;No;No;13.563356;-89.521858;26;No;Si;Si;Si;Si;Si;No;0.8888;1.826
Hombre;1.01;0;972;;4;4;No;Si;No;No;No;Si;No;No;13.95139;-89.798247;610;Si;Si;Si;Si;Si;Si;No;0.12848;0.62832
Hombre;2.05;1950;0;5;;5;No;Si;No;No;No;No;Si;No;13.678494;-88.852685;618.845459;No;Si;Si;Si;Si;Si;No;0.65296;4.54
Hombre;3.16;2225;1125;3.9;5.7;4.5;No;Si;No;No;No;No;No;No;13.716431;-89.462964;679;Si;Si;No;No;Si;Si;Si;2.72448;16.78072
Hombre;0.7;300;100;7;4;6.3;No;Si;No;No;No;No;No;No;13.7714;-89.7201;503;Si;Si;No;Si;Si;Si;No;0.59576;0.60984
Hombre;1.84;1500;0;4.1;;4.1;Si;Si;No;No;No;No;No;No;13.711621;-89.440074;529.88501;No;Si;No;No;Si;Si;Si;0.93544;4.61912
Hombre;0.6;600;0;5;;5;No;No;No;No;Si;Si;No;No;13.947178;-88.215522;841.62;No;Si;Si;Si;No;Si;Si;0;0.08
Hombre;1.47;980;0;3.3;;3.3;No;Si;No;No;No;No;No;No;13.699066;-89.481779;949.028394;No;Si;No;No;Si;Si;Si;0.64856;3.20144
Hombre;0.9;1000;0;6;;6;No;No;No;No;Si;Si;No;No;13.785382;-88.142701;585;No;Si;Si;Si;Si;Si;Si;3.29472;18.0976
Hombre;3.5;3275;225;7;3;6.7;No;No;No;No;No;No;Si;No;13.760543;-89.673098;474.411499;Si;Si;Si;Si;Si;No;Si;1.49424;4.81624
Mujer;0.4;200;200;6;4;5;No;No;No;Si;No;Si;No;Si;13.329864;-88.689047;-2.226593;Si;Si;Si;Si;No;No;Si;0.73656;4.04
Hombre;0.7;500;0;4;;4;No;Si;No;No;No;No;Si;No;13.5876763;-88.452938;401.969;No;No;No;Si;No;Si;No;0.16896;2.56
Hombre;3;1900;100;5;3;4.9;No;No;No;No;No;Si;No;No;13.927687;-88.169074;797.115356;Si;Si;Si;Si;No;Si;Si;2.63208;13.576
Hombre;0.7;500;0;7;;7;No;Si;No;No;No;No;Si;No;13.428838;-88.558689;400.122437;No;Si;Si;Si;No;Si;Si;0.14344;2.32
Hombre;1.8;1900;100;6;3;5.9;No;No;No;No;Si;Si;No;No;13.927858;-88.170637;760.572266;Si;Si;Si;Si;No;Si;Si;2.9128;17.872
Hombre;2.1;2000;100;5;4;5;No;Si;No;No;No;No;Si;No;13.476407;-88.396252;730.435059;Si;Si;Si;Si;Si;Si;Si;0.5808;3.5
Hombre;0.4;400;0;5;;5;No;No;No;No;No;Si;No;No;13.339131;-88.650255;9.812622;No;Si;Si;Si;Si;No;Si;0.30184;1.64
Hombre;1.4;800;0;4;;4;No;Si;No;No;No;Si;No;No;13.646142;-89.468049;1075;No;Si;Si;Si;Si;No;No;0.2728;0.5808
Hombre;0.35;150;0;6;;6;No;Si;No;No;No;No;Si;No;13.4384;-88.5559;489.616;No;Si;Si;No;Si;Si;No;0.06424;0.64
Hombre;0.3;300;0;6;;6;No;No;No;No;No;Si;No;No;13.380167;-88.692009;8.730957;No;Si;Si;Si;Si;No;Si;0.28424;1.45
Mujer;0.7;150;40;5;4;4.8;No;Si;No;No;No;No;No;No;13.530721;-88.93868;166;Si;Si;Si;Si;Si;Si;Si;0.0088;0.09
Hombre;0.7;600;0;4;;4;Si;No;Si;No;No;Si;No;No;13.623125;-89.750778;89.197815;No;Si;Si;Si;Si;Si;No;1.92544;5.99016
Hombre;0.3;250;0;4;;4;No;Si;No;No;No;No;No;No;13.463778;-88.363457;757.519897;No;Si;Si;Si;Si;No;Si;0.15928;0.8
Hombre;0.24;200;0;4;;4;No;No;No;No;Si;Si;No;No;13.5551;-88.1005;844;No;Si;Si;Si;Si;Si;Si;0.08624;1.578
Hombre;0.62;0;358;;5;5;No;No;Si;No;No;Si;No;No;13.996721;-89.838412;650;Si;Si;Si;Si;Si;Si;No;0.47872;2.6972
Hombre;10.2;0;9000;;3;3;No;No;No;No;Si;Si;No;No;13.936465;-88.162905;977;Si;Si;Si;Si;No;Si;Si;2.20528;16.72
Mujer;0.32;270;0;4;;4;No;No;Si;No;No;Si;No;No;13.708444;-89.842975;208.639282;No;Si;Si;Si;Si;No;No;0.15136;0.99264
Mujer;2.8;3108;0;4;;4;No;Si;No;No;No;No;Si;No;13.512064;-88.49903;999.033691;No;Si;Si;Si;Si;No;Si;1.88848;10.05576
Mujer;0.7;350;350;6;5;5.5;Si;Si;No;Si;No;No;No;Si;13.286396;-88.560227;4.35791;Si;Si;Si;Si;Si;No;Si;1.48984;7.64152
Mujer;0.4;400;0;5;;5;No;No;No;Si;No;Si;No;Si;13.319504;-88.702206;-11.848083;No;Si;Si;Si;No;No;Si;1.00496;5.1
Hombre;0.35;200;0;5;;5;No;Si;No;No;No;No;No;No;13.3678;-88.4515;168.145;No;Si;Si;Si;No;Si;No;0.066;0.77
Hombre;1.5;400;350;4;3;3.5;No;Si;No;No;No;No;No;No;13.510496;-88.437645;689.784912;Si;Si;Si;Si;No;Si;Si;0.09152;2.87
Hombre;0.7;450;0;6;;6;No;Si;No;No;No;No;No;No;13.709381;-89.478118;977;No;Si;No;No;Si;Si;No;0.26488;1.18888
Hombre;0.39;40;300;7;5;5.2;No;Si;No;No;No;Si;Si;No;13.3503;-88.4814;130.966;Si;Si;Si;Si;Si;Si;Si;0.1628;2.52
Hombre;2.1;1500;0;5;;5;No;Si;No;No;No;No;No;No;13.80501;-89.816618;820.285889;No;Si;No;Si;Si;Si;No;0.2728;2.12592
Mujer;0.98;882;0;5;;5;No;No;Si;No;No;Si;No;No;13.709575;-89.823631;190.746948;No;Si;Si;Si;No;No;No;0.28248;1.80264
Hombre;0.5;500;0;4;;4;No;No;No;No;No;Si;No;No;13.859571;-88.144694;492.057339;No;Si;Si;Si;Si;Si;Si;0.66176;1.35
Hombre;0.11;110;0;6;;6;Si;No;No;No;No;Si;No;No;13.580627;-88.571535;26.558899;No;Si;Si;No;Si;Si;Si;0.23232;1.23288
Hombre;0.7;700;0;4;;4;No;No;No;No;Si;Si;No;No;14.026775;-89.780362;499.151577;No;Si;Si;Si;Si;Si;No;0.34232;1.958
Mujer;2.1;1500;0;5;;5;No;Si;No;No;No;No;No;No;13.790569;-89.808127;665.607178;No;Si;No;Si;Si;Si;No;0.3784;1.30416
Mujer;0.63;200;0;4;;4;No;Si;No;No;No;Si;No;No;13.640785;-89.561961;642.455811;No;Si;No;Si;No;No;No;0.19272;0.8184
Hombre;0.8;700;0;5;;5;No;Si;No;No;No;No;No;No;13.514653;-88.349486;549;No;Si;Si;Si;Si;Si;Si;0.93632;4.7
Hombre;5.88;4000;0;5;;5;Si;Si;No;No;No;No;No;No;13.705601;-89.422554;581.974854;No;Si;No;Si;Si;Si;Si;1.57608;7.7264
Hombre;0.67;680;0;4;;4;No;No;No;No;No;Si;No;No;13.89396;-88.119827;760;No;Si;Si;Si;Si;Si;Si;0.99264;2.454
Hombre;2.2;1900;100;5;3;4.9;No;No;No;No;Si;Si;No;No;13.75769;-88.212268;1046;Si;Si;Si;Si;Si;Si;Si;2.51592;12.21
Hombre;1.35;735;0;6.3;;6.3;No;Si;No;No;No;No;Si;No;13.4702;-88.5346;1135;No;No;Si;Si;No;Si;Si;0.09152;3.21
Hombre;2.5;2000;500;5;4;4.8;Si;No;No;Si;No;No;No;Si;13.310703;-88.775659;9.595398;Si;Si;Si;Si;Si;Si;No;0.93896;6.45
Mujer;0.4;400;0;5;;5;No;Si;No;No;No;No;No;No;13.48137;-88.383487;619.705095;No;Si;Si;No;No;Si;Si;0.4312;2.35
Hombre;0.3;250;0;5;;5;No;No;No;No;Si;Si;No;No;13.812541;-88.253424;883.005981;No;Si;Si;Si;Si;Si;Si;0.25784;0.88
Hombre;1.8;1200;0;4;;4;No;No;No;No;Si;Si;No;No;13.957638;-88.195245;981.888041;No;Si;Si;Si;Si;Si;Si;0.5192;1.092
Hombre;0.27;190;110;5;4;4.6;No;Si;No;No;No;No;Si;No;13.413476;-88.20452;128.871582;Si;Si;Si;Si;Si;Si;Si;0.47872;2.4
Hombre;3.5;1200;300;5;4;4.8;No;No;No;No;No;Si;No;No;13.809471;-88.179821;665.124512;Si;Si;Si;Si;No;Si;Si;1.02432;5.448
Hombre;0.7;700;0;5;;5;No;Si;No;No;No;No;Si;No;13.494562;-88.404572;681.173651;No;Si;Si;No;No;Si;Si;0.572;3.1
Hombre;1.5;1000;500;6;4;5.3;No;No;No;Si;No;No;No;Si;13.2429956;-88.6343;8;Si;Si;Si;Si;No;No;Si;0.96448;4.77
Hombre;0.5;200;0;5;;5;No;No;No;No;No;Si;No;No;13.894243;-88.17362;632.424927;No;Si;Si;Si;No;Si;Si;0.5544;1.904
Hombre;1.15;290;10;5.3;4;5.3;No;Si;No;No;No;No;No;No;13.602121;-88.949589;530.002441;Si;Si;Si;Si;Si;Si;No;0.2112;2.1
Hombre;2.1;0;950;;4;4;Si;No;No;Si;No;No;No;Si;13.37218;-88.76574;20;Si;Si;Si;Si;Si;Si;Si;1.07184;8.05
Hombre;0.6;600;0;5;;5;No;No;No;No;No;Si;No;No;13.794493;-88.173467;831;No;Si;Si;Si;No;Si;Si;0.66616;3.256
Hombre;1.5;235;100;5;2;4.1;Si;No;No;No;No;No;No;No;13.418812;-89.062057;16;Si;Si;Si;Si;Si;Si;Si;0.14872;1.01
Hombre;0.8;675;25;6;4;5.9;No;Si;No;No;No;No;No;No;13.506003;-88.3139;668;Si;Si;Si;Si;Si;Si;Si;0.05368;0.27
Mujer;1.4;800;0;4;;4;No;Si;No;No;No;Si;Si;No;13.4134;-88.5044;388;No;Si;Si;Si;Si;Si;Si;0.1364;3.86
