Año;Sexo productor;Area (Ha);Arboles_totales;Edad promedio plantas;Aluviales;Andisoles;Grumosoles;Halomorficos;Latosoles_arcillosos_acidos;Latosoles_arcillo_rojizos;Litosoles;Regosoles;Latitud;Longitud;Altura;Porcentaje_Injertacion;Aplica poda;Maneja sombra;Fertilizacion organica;Fertilizacion quimica;Presencia plagas y enfermedades;recibe AT;Perdidas (qq);Produccion efectiva (qq)
1;Hombre;1;400.0;5.3;No;Si;No;No;No;Si;Si;No;13.349751;-88.47627;135;37.50;No;Si;Si;No;Si;Si;0.13024;1.7
1;Hombre;2.5;2600.0;10.0;Si;Si;No;No;No;Si;No;No;13.7047462;-89.714227;212;100.00;Si;Si;Si;Si;Si;No;4.99488;26.80832
1;Mujer;1.2;1000.0;32.0;No;Si;No;No;No;No;Si;No;13.62882;-88.873072;678;0.00;Si;Si;Si;No;Si;Si;1.32352;8.38464
1;Mujer;0.5;35.0;19.0;No;No;No;No;Si;Si;No;No;13.6223679;-89.019296;766;0.00;Si;Si;Si;Si;Si;Si;0.14432;1.33
1;Hombre;1;800.0;9.0;No;No;No;No;Si;Si;No;No;13.9323375;-88.086314;837;0.00;Si;Si;Si;Si;Si;Si;1.13168;6.808
1;Hombre;0.7;600.0;5.0;No;No;No;No;Si;Si;No;No;13.7873058;-89.074704;612;0.00;Si;Si;Si;Si;Si;No;0.704;1.3772
1;Hombre;0.35;200.0;5.0;No;No;No;No;Si;Si;No;No;13.7945466;-89.071401;646;0.00;Si;Si;Si;Si;Si;No;0.9856;1.1132
1;Hombre;1;800.0;6.5;No;Si;No;No;No;No;No;No;13.6625233;-88.963976;512;50.00;Si;Si;Si;Si;Si;Si;0.26752;2.3
1;Hombre;2.5;2100.0;3.0;No;Si;No;No;No;Si;No;No;13.9662051;-89.668249;765;0.00;Si;Si;Si;Si;Si;No;2.55464;7.30136
1;Mujer;1;1000.0;4.0;No;Si;No;No;No;No;Si;No;13.7928785;-88.950008;581;0.00;Si;Si;Si;Si;Si;Si;0.45848;3.58
1;Mujer;1.05;300.0;18.0;No;No;No;No;Si;Si;No;No;13.3916;-88.5836;771;0.00;Si;No;Si;No;Si;Si;0.22;2.43
1;Hombre;0.7;500.0;5.0;No;No;No;No;Si;Si;No;No;13.7577755;-88.199316;981;0.00;Si;Si;Si;Si;Si;Si;0.15752;0.66
1;Mujer;0.7;400.0;5.0;No;No;No;No;No;Si;No;No;13.875589;-89.958017;1026;0.00;Si;Si;Si;Si;Si;No;0.55;0.5896
1;Hombre;0.7;350.0;11.9;No;No;No;No;Si;Si;No;No;13.376;-89.021;891;0.00;Si;Si;Si;No;Si;Si;0.29832;5.323334
1;Hombre;1;800.0;6.0;Si;Si;No;Si;No;No;No;Si;13.296757;-88.55199;27;0.00;Si;Si;Si;No;No;Si;0.86944;4.63
1;Hombre;1;1000.0;7.0;No;Si;No;No;No;No;Si;No;13.75886;-89.654032;497;0.00;Si;No;Si;Si;No;Si;1.81984;5.7288
1;Hombre;0.35;350.0;10.0;No;Si;No;No;No;No;Si;No;13.394;-88.5842;728.2;0.00;Si;Si;Si;No;Si;Si;0.17864;2.21
1;Hombre;3;3000.0;8.0;Si;Si;No;No;No;No;No;No;13.73392;-89.680593;380;50.00;Si;Si;Si;No;No;Si;15.16328;46.64
1;Mujer;5;1000.0;4.0;No;Si;No;No;No;No;No;No;13.4685917;-88.380413;507;0.00;No;No;Si;Si;Si;Si;0.81576;4.45
1;Hombre;1.05;600.0;13.5;No;Si;No;No;No;No;No;No;13.3724;-89.032;918.8;0.00;Si;Si;Si;No;Si;Si;0.35992;5.42
1;Hombre;0.35;300.0;4.0;No;No;No;No;No;Si;Si;No;13.8569683;-88.952133;603;0.00;Si;Si;Si;Si;No;No;0.704;1.1836
1;Hombre;0.5;600.0;6.5;Si;No;No;Si;No;No;No;Si;13.3017209;-88.75601;6;0.00;Si;Si;Si;No;No;Si;0.31504;2.05
1;Hombre;0.5;200.0;6.0;No;Si;No;No;No;No;No;No;13.4808403;-88.35483;909;0.00;Si;No;No;Si;Si;Si;0.30008;1.49
1;Mujer;4.19;4350.0;5.9;Si;No;No;Si;No;No;No;Si;13.351173;-88.731821;7;8.05;Si;Si;Si;Si;Si;No;1.32264;17.43
1;Mujer;1.4;600.0;16.0;No;Si;No;No;No;No;Si;No;13.756859;-89.594405;596;0.00;Si;Si;Si;Si;No;No;1.47312;4.70624
1;Hombre;0.5;400.0;4.8;No;No;No;No;Si;Si;No;No;13.66615821;-88.78389016;623;25.00;Si;Si;Si;Si;Si;Si;0.29832;1.9
1;Mujer;0.2;150.0;14.0;No;Si;No;No;No;Si;No;No;13.5311716;-88.408954;509;0.00;No;Si;No;Si;Si;Si;0.34672;1.81
1;Mujer;0.05;50.0;6.0;No;No;No;No;No;Si;No;No;13.8070785;-88.174595;752;0.00;Si;Si;Si;No;Si;Si;0.06072;0.5236
1;Mujer;1;800.0;4.0;No;Si;No;No;No;No;Si;No;13.7018079;-88.953556;670;0.00;Si;Si;No;Si;Si;Si;0.23936;1.9
1;Hombre;1;800.0;4.0;No;No;No;No;No;Si;No;No;13.9169308;-89.517694;816;0.00;Si;Si;Si;Si;Si;Si;0.94424;2.69984
1;Hombre;0.7;400.0;4.0;No;No;No;No;Si;Si;No;No;13.8883689;-88.957423;391;0.00;Si;Si;Si;Si;Si;No;0.8096;1.078
1;Hombre;1.4;850.0;5.0;No;No;No;No;No;Si;No;No;13.856;-89.471;595;0.00;Si;Si;Si;Si;Si;No;0.946;1.3728
1;Hombre;0.2;200.0;7.0;No;No;No;No;Si;Si;No;No;13.7775619;-88.160689;916;0.00;Si;Si;Si;Si;Si;Si;0.19184;1
1;Hombre;1.05;1100.0;6.0;No;Si;No;No;No;No;No;No;13.7715296;-89.081254;655;0.00;Si;Si;Si;Si;Si;No;1.7732;6.1248
1;Hombre;1.4;500.0;5.0;No;No;No;No;Si;Si;No;No;13.8881281;-88.963857;369;0.00;Si;Si;Si;Si;Si;No;0.3608;1.0252
1;Hombre;2.1;2500.0;4.0;No;Si;No;No;No;No;Si;No;13.6235499;-88.875549;705;0.00;Si;Si;Si;Si;Si;Si;0.60808;4.62
1;Hombre;1.4;500.0;6.0;No;Si;No;No;No;No;No;No;13.788365;-89.1105;605;0.00;Si;Si;Si;Si;Si;No;1.3948;3.05448
1;Hombre;0.7;500.0;6.0;No;No;No;No;No;Si;No;No;13.7972304;-88.184138;1053;0.00;Si;Si;Si;No;Si;Si;0.9064;3.376
1;Hombre;0.5;500.0;11.0;No;No;No;No;No;Si;No;No;13.927612;-88.642694;602;0.00;No;Si;No;Si;Si;Si;0.26752;2.01
1;Hombre;0.35;180.0;5.0;No;No;No;No;Si;Si;No;No;13.3055;-88.1859;41;0.00;Si;No;No;Si;Si;Si;0.02992;0.15
1;Hombre;0.1;115.0;6.0;No;No;No;No;No;Si;No;No;13.8068175;-88.172954;764;0.00;Si;Si;Si;Si;Si;Si;0.0264;0.088
1;Hombre;0.7;300.0;4.0;No;No;No;No;No;Si;No;No;13.91143333;-89.074705;693.3;0.00;Si;No;Si;Si;Si;No;0.374;0.55
1;Hombre;1.4;250.0;2.0;Si;No;Si;No;No;Si;No;No;14.0160221;-89.192502;273;0.00;Si;Si;Si;Si;Si;No;0.946;2.3584
1;Hombre;0.5;500.0;11.0;Si;Si;No;No;No;No;No;No;13.732154;-89.68216;366;0.00;Si;Si;Si;No;No;No;1.0428;4.38
1;Hombre;3.5;3100.0;21.0;No;Si;No;No;No;No;Si;No;13.760663;-89.655201;507;0.00;Si;Si;Si;Si;No;Si;4.0172;12.81632
1;Hombre;0.1;100.0;6.0;No;No;No;No;No;Si;No;No;13.4757;-88.1013;137;0.00;Si;Si;Si;Si;Si;Si;0.10384;0.45
1;Hombre;0.5;450.0;7.0;No;No;No;No;No;No;Si;No;13.759549;-89.632617;571;0.00;Si;Si;Si;Si;No;No;0.61688;1.90168
1;Mujer;0.7;700.0;5.0;No;No;Si;No;No;Si;Si;No;14.13621;-89.639796;1008;0.00;Si;No;Si;Si;Si;No;1.61568;4.62
1;Hombre;5.6;5000.0;6.4;No;No;No;No;No;Si;No;No;13.983404;-89.517919;607;42.00;Si;No;Si;Si;Si;Si;5.10928;15.44488
1;Mujer;0.5;125.0;5.0;No;Si;No;No;No;Si;No;No;13.5191778;-88.360246;503;0.00;Si;Si;Si;Si;Si;Si;0.04048;0.21
1;Hombre;1;325.0;4.9;No;Si;No;No;No;No;No;No;13.4821097;-88.465495;895;7.69;Si;Si;Si;Si;Si;Si;0.10824;1.24
1;Hombre;1;925.0;8.0;Si;No;No;No;No;Si;Si;No;13.6758;-89.7111;194;0.00;Si;Si;Si;Si;Si;No;0.4488;2.99904
1;Hombre;4;3850.0;8.0;No;No;No;No;No;Si;Si;No;13.716707;-89.676256;316;22.08;Si;Si;Si;Si;No;No;2.71744;11.6
1;Hombre;0.35;250.0;7.0;No;No;No;No;No;No;Si;No;13.75141;-89.618802;548;0.00;Si;Si;Si;Si;No;No;0.81664;2.54408
1;Hombre;0.35;200.0;5.0;Si;No;Si;No;No;No;No;No;13.7054892;-89.976293;8;0.00;Si;Si;Si;Si;No;No;0.17688;1.02256
1;Hombre;0.7;700.0;5.0;No;No;No;No;No;Si;No;No;13.8883915;-88.957444;390;0.00;Si;Si;Si;Si;Si;No;0.6468;0.902
1;Hombre;1;800.0;3.5;Si;Si;No;Si;No;No;No;Si;13.308282;-88.566122;28;0.00;Si;Si;No;No;No;Si;0.2332;1.25
1;Mujer;0.42;350.0;7.0;No;No;No;No;No;Si;No;No;13.8880898;-88.111576;747;0.00;Si;Si;Si;Si;Si;Si;0.12936;2.086
1;Hombre;0.07;70.0;6.0;No;No;No;No;No;Si;No;No;13.7994365;-88.176011;944;0.00;Si;Si;Si;Si;Si;Si;0.176;0.5
1;Hombre;0.7;750.0;8.0;No;No;No;No;No;No;Si;No;13.76714;-89.639373;644;0.00;Si;Si;Si;Si;No;Si;1.51096;4.64288
1;Hombre;0.5;300.0;7.0;No;No;No;No;No;Si;No;No;13.9511867;-89.742584;775;0.00;Si;Si;Si;Si;Si;No;0.19536;1.6236
1;Hombre;0.7;500.0;6.0;No;No;No;No;No;Si;Si;No;13.91907;-88.992978;257;0.00;Si;Si;Si;Si;Si;No;0.6292;1.01024
1;Hombre;1.4;1500.0;8.0;Si;Si;No;No;No;No;No;No;13.688156;-89.43955;910;0.00;Si;No;No;Si;Si;Si;3.09584;14.90632
1;Hombre;0.35;250.0;5.0;No;Si;No;No;No;No;No;No;13.7750633;-89.141336;527;0.00;Si;Si;Si;Si;Si;No;0.2112;0.4796
1;Hombre;1.4;900.0;7.7;No;Si;No;No;No;No;No;No;13.494343;-88.442876;858;0.00;Si;Si;No;No;Si;Si;0.10472;4.04
1;Hombre;2.1;1200.0;5.3;Si;Si;No;No;No;Si;No;No;13.529087;-88.531897;556;16.67;Si;Si;Si;Si;Si;Si;0.09416;3.33
1;Mujer;0.7;600.0;5.0;No;No;No;No;Si;Si;No;No;13.8986392;-88.963241;348;0.00;Si;Si;Si;Si;Si;No;0.946;1.4608
1;Hombre;1.5;275.0;15.0;No;Si;No;No;No;No;No;No;13.6257742;-88.923713;616;0.00;Si;Si;Si;Si;Si;Si;0.23936;4.13
1;Hombre;0.7;650.0;8.0;Si;Si;No;No;No;No;No;No;13.736436;-89.678;388;0.00;Si;Si;Si;No;No;Si;2.3452;8.03
1;Mujer;0.5;150.0;5.0;No;Si;No;No;No;No;No;No;13.4820895;-88.355541;888;0.00;Si;Si;Si;Si;Si;Si;0.08272;0.42
1;Hombre;1;700.0;5.9;No;Si;No;Si;No;No;No;Si;13.2771048;-88.424031;12;0.00;Si;Si;Si;Si;Si;Si;0.16544;3.04
1;Hombre;0.7;700.0;6.0;No;Si;No;No;No;No;Si;No;13.7019152;-88.952112;672;0.00;Si;Si;Si;Si;No;Si;0.45232;2.78048
1;Hombre;1.2;1290.0;5.0;No;No;No;No;Si;Si;No;No;13.712295;-89.724821;224;100.00;Si;No;Si;Si;No;Si;1.36576;4.1668
1;Hombre;1.4;650.0;6.0;Si;Si;No;No;No;No;Si;No;13.443879;-89.186468;9;0.00;Si;Si;Si;Si;Si;No;0.66;1.0824
1;Hombre;0.7;750.0;4.0;No;No;Si;No;No;Si;No;No;13.9990122;-89.624166;706;93.33;Si;Si;Si;Si;Si;No;0.59048;2.7676
1;Hombre;4.19;4662.0;5.5;Si;No;No;Si;No;No;No;Si;13.3428121;-88.76537;11;49.34;Si;Si;Si;Si;Si;Si;1.3156;16.85
1;Hombre;1;600.0;4.0;No;No;No;No;Si;Si;No;No;13.4759;-88.1503;101;100.00;Si;Si;Si;Si;Si;Si;0.54296;2.86
1;Hombre;0.35;350.0;5.0;No;No;No;No;No;Si;Si;No;13.85473;-88.942;535;0.00;Si;Si;Si;Si;Si;No;0.704;0.7964
1;Hombre;1.4;700.0;6.0;No;No;No;No;No;Si;Si;No;13.8553367;-88.9424;544;0.00;Si;Si;Si;Si;Si;No;0.594;0.8976
1;Hombre;1.4;900.0;5.0;No;No;No;No;No;Si;No;No;13.8586584;-88.961333;532;0.00;Si;Si;Si;Si;Si;No;0.616;1.0912
1;Hombre;0.5;250.0;12.0;No;Si;No;No;No;No;No;No;13.2022;-88.2148;390;0.00;No;Si;No;Si;Si;Si;0.10912;0.55
1;Hombre;1;550.0;5.0;Si;Si;No;No;No;No;No;No;13.429588;-88.909435;28;0.00;Si;Si;Si;Si;Si;No;1.07712;7.53
1;Hombre;1.5;600.0;6.0;No;No;No;No;Si;Si;No;No;13.651274;-88.97704;706;0.00;Si;Si;Si;No;Si;Si;0.28424;2.65
1;Hombre;0.3;250.0;5.0;No;No;No;No;No;Si;No;No;13.799264;-88.2799;874;0.00;No;Si;Si;No;Si;Si;0.29304;1.47
1;Mujer;0.2;200.0;6.0;No;No;No;No;No;Si;No;No;13.4813;-88.1017;146;0.00;Si;Si;Si;No;Si;Si;0;0.08
1;Mujer;0.5;400.0;5.8;No;No;No;Si;No;Si;No;Si;13.3318756;-88.687538;9;25.00;Si;Si;Si;No;No;Si;0.39424;2.35
1;Hombre;0.35;300.0;5.0;No;Si;No;No;No;No;No;No;13.777191;-89.14259;539;0.00;Si;Si;Si;Si;Si;No;0.4576;0.5808
1;Mujer;1;500.0;7.0;No;No;No;No;No;Si;No;No;13.38302354;-88.6546586;58;0.00;Si;Si;Si;Si;Si;Si;0.1188;2.09
1;Hombre;0.3;300.0;12.0;No;Si;No;No;No;Si;No;No;13.5228;-88.4319;580;0.00;No;No;Si;No;Si;Si;3.16712;4.5
1;Mujer;0.5;400.0;4.0;Si;Si;No;Si;No;No;No;Si;13.296972;-88.552321;26;0.00;Si;Si;Si;No;No;Si;0.38104;2.2968
1;Hombre;1;400.0;6.0;No;No;No;No;No;Si;No;No;13.5414;-88.1013;256;0.00;Si;Si;Si;No;Si;Si;0.17864;0.65
1;Hombre;2;1800.0;8.0;Si;Si;No;No;No;No;No;No;13.687671;-89.436964;920;0.00;Si;No;No;Si;Si;Si;1.0912;5.59856
1;Mujer;0.35;400.0;6.0;Si;No;No;No;No;Si;No;No;13.584613;-88.572157;29;0.00;Si;Si;Si;Si;Si;Si;0.40656;2.11024
1;Hombre;2.1;1000.0;7.0;No;Si;No;No;No;No;No;No;13.81502667;-89.09967499;553;0.00;Si;Si;Si;Si;Si;No;1.5532;3.3396
1;Hombre;0.7;500.0;5.0;No;Si;No;No;No;No;No;No;13.7776497;-89.162414;492;0.00;Si;Si;Si;Si;Si;No;0.4048;0.80432
1;Mujer;0.3;300.0;5.0;No;No;No;No;No;Si;No;No;13.7840352;-88.099312;520;0.00;Si;Si;Si;Si;Si;Si;0.1144;0.43
1;Hombre;0.5;400.0;5.0;No;Si;No;No;No;No;No;No;13.7432511;-88.945829;709;0.00;Si;Si;No;Si;Si;Si;0.23056;1.59
1;Mujer;0.4;125.0;14.0;No;Si;No;No;No;Si;No;No;13.5332934;-88.408855;509;0.00;Si;Si;No;Si;Si;Si;0.38456;2.15
1;Hombre;0.35;150.0;6.0;No;Si;No;No;No;Si;No;No;13.791061;-89.877045;477;0.00;Si;No;Si;Si;Si;No;0.32384;2.60792
1;Hombre;0.06;60.0;6.0;No;No;No;No;No;Si;No;No;13.9001862;-88.112952;825;0.00;Si;Si;Si;Si;Si;Si;0.0132;0.088
1;Mujer;1;400.0;8.0;No;No;No;No;No;Si;No;No;13.5876763;-88.452938;396;0.00;Si;Si;Si;Si;Si;Si;0.08008;1.23
1;Hombre;0.7;250.0;7.0;No;No;No;No;Si;Si;No;No;13.7820707;-89.119029;610;0.00;Si;Si;Si;Si;Si;No;1.2056;1.1792
1;Hombre;3.06;2000.0;6.0;No;Si;No;No;No;Si;No;No;13.9117;-89.829;849;0.00;Si;Si;Si;Si;Si;No;6.59736;31.10096
1;Hombre;0.6;600.0;5.0;No;Si;No;No;No;Si;No;No;13.477103;-88.559569;812.713379;0.00;Si;Si;Si;Si;Si;No;0.30888;1.42648
1;Hombre;2.19;1400.0;6.0;No;Si;No;No;No;Si;No;No;13.9081;-89.8261;882;0.00;Si;Si;Si;Si;Si;No;2.34168;10.46584
1;Hombre;0.4;350.0;6.0;No;Si;No;No;No;Si;No;No;13.9115;-89.8296;858;0.00;Si;Si;Si;Si;Si;No;0.07656;0.308
1;Hombre;0.7;700.0;5.0;No;Si;No;No;No;No;No;No;13.9392;-89.7368;854;0.00;Si;Si;Si;Si;Si;No;0.47608;2.50008
1;Hombre;0.7;400.0;5.0;No;Si;No;No;No;No;No;No;13.9206;-89.7431;1081;0.00;Si;Si;Si;Si;Si;No;0.30888;1.95976
1;Hombre;1.17;800.0;6.0;No;Si;No;No;No;No;No;No;13.9393;-89.7366;850;0.00;Si;Si;Si;Si;Si;No;0.35288;1.73536
1;Hombre;1.88;1600.0;6.0;No;Si;No;No;No;Si;No;No;13.952;-89.7535;792;0.00;Si;Si;Si;Si;Si;No;0.19712;0.836
1;Hombre;0.45;400.0;6.0;No;Si;No;No;No;No;No;No;13.472511;-88.554775;844.755371;0.00;Si;Si;Si;Si;Si;No;0.4048;2.30384
1;Hombre;1.4;800.0;7.0;No;No;No;No;No;Si;No;No;13.477184;-88.557883;838.891113;0.00;Si;Si;Si;Si;Si;No;0.26136;1.13608
1;Hombre;1.92;1600.0;5.0;No;Si;No;No;No;Si;No;No;13.947;-89.7549;778;0.00;Si;Si;Si;Si;Si;No;0.1672;0.88792
1;Hombre;4.75;3200.0;5.0;No;Si;No;No;No;Si;No;No;13.474195;-88.562206;745.705078;0.00;Si;Si;Si;Si;Si;No;0.23936;1.45112
1;Hombre;2.1;600.0;5.0;No;Si;No;No;No;No;No;No;13.480453;-88.5546;923.788818;0.00;Si;Si;Si;Si;Si;No;0.49984;2.99208
1;Mujer;0.35;275.0;4.0;No;Si;No;No;No;Si;No;No;13.7855;-89.8738;458;0.00;Si;No;Si;Si;Si;No;0.176;1.78528
1;Mujer;1.28;300.0;7.0;No;Si;No;No;No;Si;No;No;13.8022;-89.8831;624;0.00;Si;No;Si;Si;Si;No;0.20328;1.9288
1;Hombre;0.92;100.0;7.0;No;Si;No;No;No;Si;No;No;13.8014;-89.8762;562;0.00;Si;No;Si;Si;Si;No;0.1144;0.81752
1;Hombre;0.36;210.0;7.0;No;Si;No;No;No;No;No;No;13.792;-89.8628;586;0.00;Si;No;Si;Si;Si;No;0.10296;0.67936
1;Hombre;1.31;800.0;5.0;No;Si;No;No;No;Si;No;No;13.7977;-89.8781;552;0.00;Si;No;Si;Si;Si;No;3.96088;2.37
1;Hombre;1.4;1200.0;7.0;No;No;No;No;Si;Si;No;No;13.9275;-89.8129;758;0.00;No;Si;Si;Si;No;No;1.81192;9.56208
1;Hombre;0.13;100.0;5.0;No;Si;No;No;No;No;No;No;13.80113;-89.86276;624;0.00;Si;No;Si;Si;Si;No;0.24112;1.16648
1;Hombre;1.58;1600.0;5.0;No;Si;No;No;No;No;No;No;13.8066;-89.8619;693;0.00;Si;Si;Si;Si;Si;No;0.39512;2.7392
1;Hombre;0.7;380.0;5.6;No;Si;No;No;No;Si;No;No;13.7894;-89.8481;576;11.84;Si;No;Si;Si;Si;No;0.10648;1.0136
1;Mujer;1;600.0;7.0;No;Si;No;No;No;Si;No;No;13.8067;-89.8786;601;0.00;Si;No;Si;Si;Si;No;0.09856;1.16472
1;Hombre;0.7;600.0;7.0;No;Si;No;No;No;No;No;No;13.814;-89.8703;768;0.00;Si;Si;Si;Si;Si;No;0.3432;2.13888
1;Mujer;1.31;1000.0;8.0;No;Si;No;No;No;Si;No;No;13.7827;-89.8502;631;0.00;Si;Si;Si;Si;Si;No;0.54824;5.27512
1;Hombre;3.12;2000.0;5.0;No;Si;No;No;No;Si;No;No;13.7999;-89.8777;545;0.00;Si;Si;Si;Si;Si;No;0.71896;7.70448
1;Hombre;1.4;1000.0;5.0;No;Si;No;No;No;Si;No;No;13.71254;-89.440208;537.973022;0.00;No;Si;Si;Si;Si;No;0.2816;1.79432
1;Hombre;0.7;560.0;5.0;No;Si;No;No;No;Si;No;No;13.8214;-89.9454;635;0.00;No;Si;Si;Si;Si;No;0.15752;0.9768
1;Hombre;0.35;300.0;5.0;No;Si;No;No;No;Si;No;No;13.8211;-89.9452;629;0.00;No;Si;Si;Si;Si;No;0.09504;0.52448
1;Hombre;2.1;1400.0;5.0;No;Si;No;No;No;Si;No;No;13.8192;-89.9463;616;0.00;No;Si;Si;Si;Si;No;0.1232;0.82456
1;Hombre;1.27;800.0;5.0;No;Si;No;No;No;Si;No;No;13.8215;-89.9481;660;0.00;No;Si;Si;Si;Si;No;0.11792;0.72776
1;Hombre;0.5;600.0;5.0;No;Si;No;No;No;Si;No;No;13.760142;-89.730071;469;0.00;No;Si;Si;Si;Si;No;0.20328;1.37016
1;Hombre;0.5;500.0;5.0;No;Si;No;No;No;Si;No;No;13.8138;-89.9584;459;0.00;No;Si;Si;Si;Si;No;0.12496;0.748
1;Hombre;0.35;400.0;5.0;No;Si;No;No;No;Si;No;No;13.8094;-89.956;538;0.00;Si;Si;Si;Si;No;No;0.13376;0.83688
1;Hombre;0.28;300.0;5.0;No;Si;No;No;No;Si;No;No;13.8165;-89.9724;292;0.00;No;Si;Si;Si;Si;No;0.06248;0.30712
1;Hombre;0.4;400.0;5.0;No;Si;No;No;No;Si;No;No;13.747304;-89.727526;416.87793;0.00;Si;Si;Si;Si;Si;No;0.05016;0.21912
1;Hombre;0.35;150.0;5.0;No;Si;No;No;No;Si;No;No;13.8124;-89.9586;458;0.00;Si;Si;Si;Si;No;No;0.13992;0.89056
1;Hombre;0.66;500.0;5.0;No;Si;No;No;No;Si;No;No;13.747552;-89.727462;408.569824;0.00;Si;Si;Si;Si;No;No;0.22352;1.41944
1;Hombre;0.46;400.0;5.0;No;Si;No;No;No;Si;No;No;13.813;-89.9569;522;0.00;Si;Si;Si;Si;No;No;0.15488;1.00056
1;Mujer;0.5;300.0;5.0;No;Si;No;No;No;No;No;No;13.8088;-89.7984;948;0.00;Si;No;Si;Si;Si;No;0.2112;1.47056
1;Hombre;0.35;350.0;8.0;No;Si;No;No;No;No;No;No;13.8113;-89.7988;978;0.00;Si;No;Si;Si;Si;No;0.24376;1.25488
1;Hombre;1.66;1000.0;5.0;No;Si;No;No;No;No;No;No;13.8137;-89.8001;1012;0.00;Si;No;Si;Si;Si;No;3.02368;2.9568
1;Hombre;0.69;400.0;5.0;No;Si;No;No;No;No;No;No;13.8136;-89.7979;1015;0.00;Si;No;Si;Si;Si;No;0.25256;1.23992
1;Mujer;0.65;400.0;4.0;No;Si;No;No;No;No;No;No;13.8154;-89.7979;1030;0.00;Si;No;Si;Si;Si;No;0.26928;1.50328
1;Mujer;0.44;288.0;8.0;No;Si;No;No;No;No;No;No;13.8138;-89.7988;1018;0.00;Si;No;No;Si;Si;No;0.27192;1.00736
1;Hombre;0.49;300.0;5.0;No;Si;No;No;No;No;No;No;13.8123;-89.8;983;0.00;Si;Si;Si;Si;Si;No;0.12232;1.09976
1;Hombre;1.26;1000.0;7.0;No;No;No;No;No;Si;No;No;14.0077;-89.6999;687;100.00;Si;No;Si;Si;Si;Si;1.936;5.53344
1;Mujer;2.12;1600.0;7.0;No;No;No;No;No;Si;No;No;14.0125;-89.7003;676;0.00;Si;No;Si;Si;Si;No;1.77848;5.07584
1;Hombre;5;4600.0;4.0;No;Si;No;No;No;No;Si;No;13.8993;-89.5712;1064;0.00;Si;No;Si;Si;Si;No;4.95176;14.02368
1;Hombre;5.03;3600.0;4.5;No;No;No;No;Si;Si;No;No;13.7293;-89.5007;640;0.00;Si;No;Si;Si;No;No;0.9592;4.46072
1;Mujer;0.35;250.0;5.0;Si;Si;No;No;No;Si;No;No;13.7704;-89.4749;494;0.00;Si;No;Si;Si;Si;No;0.18216;0.6732
1;Hombre;0.5;450.0;8.0;No;Si;No;No;No;Si;No;No;13.7469;-89.6111;555;0.00;Si;Si;Si;No;No;Si;1.20208;4.85
1;Hombre;2.1;1550.0;4.2;No;Si;No;No;No;Si;No;No;13.7437;-89.525;600;41.94;Si;No;Si;No;No;No;0.75416;2.97616
1;Hombre;2.1;1350.0;7.4;Si;Si;No;No;No;No;No;No;13.7411;-89.669;399;29.63;Si;Si;Si;No;No;Si;3.49712;14.38
1;Hombre;1;925.0;7.0;No;Si;No;No;No;No;Si;No;13.7758;-89.6569;600;0.00;Si;Si;Si;No;No;Si;1.97824;6.11776
1;Hombre;0.7;800.0;5.0;No;No;No;No;No;Si;No;No;13.6967;-89.5371;700;0.00;Si;No;Si;Si;No;No;0.37224;1.53296
1;Hombre;1.5;1300.0;5.0;No;No;No;No;No;Si;No;No;13.6759;-89.5517;590;0.00;Si;No;Si;No;Si;No;0.34672;1.5576
1;Hombre;3.5;3100.0;3.0;No;No;No;No;No;Si;No;No;13.6795;-89.5505;588;0.00;Si;Si;Si;Si;No;No;1.6016;8.0784
1;Hombre;0.35;400.0;5.0;No;No;No;No;No;Si;No;No;13.6913;-89.5295;726;0.00;Si;Si;Si;No;Si;No;0.21648;0.93368
1;Hombre;4.82;1800.0;4.0;No;No;No;No;No;Si;No;No;13.6861;-89.5247;791;0.00;Si;No;Si;No;No;No;0.55352;2.15864
1;Hombre;0.35;350.0;5.0;No;No;No;No;No;Si;No;No;13.6815;-89.5367;663;0.00;Si;No;Si;No;No;No;0.1848;0.6424
1;Hombre;0.35;275.0;5.0;No;No;No;No;No;Si;No;No;13.6664;-89.5624;646;0.00;Si;No;Si;Si;Si;No;0.13992;0.594
1;Hombre;4.2;2700.0;7.0;No;Si;No;No;No;No;No;No;13.7976;-89.7758;709;0.00;Si;Si;Si;Si;Si;No;6.95024;29.8672
1;Hombre;2.26;1575.0;7.0;No;No;No;No;Si;Si;No;No;13.7856;-89.7664;711;0.00;Si;Si;Si;Si;Si;No;1.98352;9.98536
1;Hombre;1.71;1597.0;7.0;No;No;No;No;Si;Si;No;No;13.7752;-89.7682;644;0.00;Si;Si;Si;Si;Si;No;3.66696;16.17176
1;Hombre;2.27;1462.0;7.0;No;Si;No;No;No;Si;No;No;13.7755;-89.7711;650;0.00;Si;Si;Si;Si;Si;No;3.2164;13.88992
1;Hombre;0.7;625.0;6.0;No;Si;No;No;No;No;No;No;13.7993;-89.782;759;0.00;Si;Si;Si;Si;Si;No;1.21352;6.07464
1;Hombre;1.4;800.0;6.1;No;Si;No;No;No;No;Si;No;13.46779;-88.545317;923;43.75;Si;Si;Si;No;Si;Si;0.12408;3.5
1;Hombre;4.89;4606.0;5.9;No;No;No;No;Si;Si;No;No;13.665129;-89.439548;1011.89025;0.00;Si;No;No;Si;Si;Si;6.5736;33.352
