No.;Sexo productor;Área (Ha);Patron_Arboles_1;Patron_Edad_1;Patron_Arboles_2;Patron_Edad_2;Patron_Arboles_3;Patron_Edad_3;Patron_Arboles_4;Patron_Edad_4;Injerto_Arboles_1;Injerto_Edad_1;Injerto_Arboles_2;Injerto_Edad_2;Injerto_Arboles_3;Injerto_Edad_3;Injerto_Arboles_4;Injerto_Edad_4;Edad promedio plantas patron;Edad promedio plantas injerto;Edad promedio plantas;Densidad (plantas/Ha);Aluviales;Andisoles;Grumosoles;Halomorficos;Latosoles_arcillosos_acidos;Latosoles_arcillo_rojizos;Litosoles;Regosoles;Latitud;Longitud;Altura;Porcentaje injertación;Aplica poda;Maneja sombra;Fertilización orgánica;Fertilización química;Presencia plagas y enfermedades;recibe AT;Perdidas (qq);Produccion efectiva (qq)
1329;Hombre;24.15;1000;6;NA;NA;NA;NA;NA;NA;5700;3;NA;NA;NA;NA;NA;NA;6;3;3.4477611940999999;277.43271221532092;0;0;0;0;0;1;0;0;13.632424;-89.531419;676;85.074626865671647;Si;No;Si;Si;No;No;1.9720800000000001;9.4811200000000007
1330;Hombre;0.7;425;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;6;607.14285714285722;0;1;0;0;0;0;1;0;13.471648;-88.530438000000004;1281;0;Si;Si;Si;No;Si;Si;6.7760000000000001E-2;1.69
1331;Hombre;1.4;NA;NA;NA;NA;NA;NA;NA;NA;900;4;NA;NA;NA;NA;NA;NA;NA;4;4;642.85714285714289;1;0;0;1;0;0;0;1;13.383699999999999;-88.754739999999998;17;100;Si;Si;Si;Si;Si;Si;1.2601599999999999;11.95
1332;Hombre;0.4;380;6;NA;NA;NA;NA;NA;NA;20;4;NA;NA;NA;NA;NA;NA;6;4;5.9;1000;0;1;0;0;0;0;0;0;13.481667;-88.409443999999993;887;5;Si;Si;Si;No;Si;Si;0.47960000000000003;2.59
1333;Hombre;0.7;375;6;NA;NA;NA;NA;NA;NA;325;5;NA;NA;NA;NA;NA;NA;6;5;5.5357142857000001;1000.0000000000001;1;1;0;1;0;0;0;1;13.293518000000001;-88.566062000000002;7.2564089999999997;46.428571428571431;Si;Si;Si;Si;No;Si;0.96272000000000002;5.0704000000000002
1334;Hombre;0.1;100;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;6;1000;0;1;0;0;0;0;0;0;13.658200000000001;-88.803899999999999;447.87799999999999;0;NA;NA;NA;NA;NA;No;8.8880000000000001E-2;0.63
1335;Mujer;0.7;300;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;6;428.57142857142861;0;0;0;1;0;1;0;1;13.288500000000001;-88.360600000000005;24;0;Si;Si;Si;No;Si;No;0.16544;2.0499999999999998
1336;Hombre;1;350;6;NA;NA;NA;NA;NA;NA;300;5;NA;NA;NA;NA;NA;NA;6;5;5.5384615385;650;0;0;0;0;0;0;1;0;13.678932;-88.766105999999994;492.05273399999999;46.153846153846153;Si;Si;Si;Si;Si;Si;0.30624000000000001;2.5
1337;Hombre;0.7;500;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;6;714.28571428571433;0;1;0;0;0;1;0;0;13.40685;-88.578433000000004;242.78765899999999;0;Si;Si;No;No;Si;No;8.5360000000000005E-2;0.99
1338;Hombre;0.04;50;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;1250;0;1;0;0;0;1;1;0;13.447422;-88.235928999999999;485.74041699999998;0;Si;Si;Si;Si;Si;Si;4.9279999999999997E-2;0.25
1339;Hombre;0.5;400;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;800;0;1;0;0;0;0;0;0;13.491999;-88.397833000000006;705;0;Si;Si;No;Si;Si;Si;0.79200000000000004;4.45
1340;Hombre;1.4;1556;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;1111.4285714285716;0;1;0;0;0;0;0;0;13.764951;-89.705912999999995;429.64709499999998;0;Si;Si;Si;Si;Si;No;1.1158399999999999;6.6915199999999997
1341;Mujer;0.36;400;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;6;1111.1111111111111;0;0;0;1;0;1;0;1;13.189169;-88.282679999999999;10.740906000000001;0;No;Si;Si;Si;Si;Si;0.25168000000000001;0.99
1342;Hombre;0.65;90;7;NA;NA;NA;NA;NA;NA;10;5;NA;NA;NA;NA;NA;NA;7;5;6.8;153.84615384615384;0;1;0;0;0;0;0;0;13.615625;-88.940907999999993;554.86206100000004;10;Si;Si;Si;No;Si;Si;0.12672;1.08
1343;Mujer;3.5;NA;NA;NA;NA;NA;NA;NA;NA;3500;5;NA;NA;NA;NA;NA;NA;NA;5;5;1000;0;1;0;0;0;0;0;0;13.303179;-88.584404000000006;-1.1060179999999999;100;Si;Si;Si;Si;No;Si;3.6960000000000002;20.425999999999998
1344;Hombre;0.36;400;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;4;1111.1111111111111;0;0;0;0;0;1;0;0;13.891444;-88.111380999999994;735;0;Si;Si;Si;No;Si;Si;0.18304000000000001;0.28000000000000003
1345;Hombre;0.18;200;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;4;1111.1111111111111;0;0;0;0;0;1;0;0;13.899715;-88.113930999999994;828.24935600000003;0;Si;Si;Si;No;Si;Si;0.13816000000000001;0.25
1346;Hombre;0.5;612;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;NA;7;1224;0;1;0;0;0;0;1;0;13.760536999999999;-89.661878999999999;502;0;Si;Si;Si;Si;No;Si;0.62128000000000005;2.0459999999999998
1347;Hombre;0.06;60;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;6;1000;1;0;0;1;0;0;0;1;13.291562000000001;-88.764178000000001;-3.0679020000000001;0;NA;NA;NA;NA;NA;No;9.3280000000000002E-2;0.6
1348;Hombre;1;1000;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;6;1000;0;0;0;0;1;1;0;0;13.8001;-88.257599999999996;923.89499999999998;0;Si;Si;Si;Si;Si;Si;0.59575999999999996;2.1560000000000001
1349;Hombre;1.82;2000;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;6;1098.901098901099;0;1;0;0;0;0;0;0;13.389165999999999;-88.418916999999993;200.67181400000001;0;Si;Si;Si;Si;Si;Si;1.35256;7.0571999999999999
1350;Hombre;3.7;4000;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;6;1081.081081081081;0;1;0;0;0;0;0;0;13.708278999999999;-89.473563999999996;852;0;Si;No;No;Si;Si;Si;6.1538399999999998;32.266080000000002
1351;Hombre;0.35;270;4;NA;NA;NA;NA;NA;NA;30;3;NA;NA;NA;NA;NA;NA;4;3;3.9;857.14285714285722;0;0;0;0;0;1;0;0;13.592133;-88.374588000000003;300.54040500000002;10;Si;Si;No;Si;Si;Si;0.54120000000000001;3
1352;Hombre;3.15;70;5;1200;7;NA;NA;NA;NA;30;4;300;5;NA;NA;NA;NA;6.8897637795;4.9090909090999997;6.4812500000000002;507.93650793650795;0;1;0;0;0;0;0;0;13.610059;-88.922670999999994;676;20.625;Si;Si;Si;Si;Si;Si;0.22439999999999999;5.7
1353;Hombre;1.1000000000000001;450;5;NA;NA;NA;NA;NA;NA;150;3;NA;NA;NA;NA;NA;NA;5;3;4.5;545.45454545454538;0;1;0;0;0;0;0;0;13.611359;-88.960993999999999;404;25;Si;Si;Si;Si;Si;Si;9.9440000000000001E-2;1.03
1354;Mujer;0.09;100;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;1111.1111111111111;0;0;0;0;0;1;0;0;13.795116;-88.172133000000002;800;0;Si;Si;Si;No;Si;Si;0.1056;0.37
1355;Hombre;0.25;125;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;500;0;0;0;0;1;1;0;0;13.518164000000001;-88.320052000000004;544;0;Si;Si;Si;Si;Si;Si;0.16719999999999999;0.84
1356;Hombre;0.7;450;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;NA;7;642.85714285714289;0;1;0;0;0;1;0;0;13.509022;-88.547792000000001;897;0;Si;Si;Si;Si;Si;Si;8.0079999999999998E-2;1.22
1357;Hombre;0.7;400;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;6;571.42857142857144;0;1;0;0;0;1;1;0;13.414630000000001;-88.518040999999997;382;0;Si;Si;Si;No;Si;No;0.13464000000000001;1.98
1358;Hombre;4.4999999999999998E-2;50;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;4;1111.1111111111111;0;0;0;0;0;1;0;0;13.767245000000001;-88.065507999999994;520;0;Si;Si;Si;No;Si;Si;0;0.25
1359;Hombre;1.4;500;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;NA;3;357.14285714285717;0;1;0;0;0;1;0;0;13.789619;-89.849868999999998;632.98559599999999;0;Si;No;Si;Si;Si;No;2.376E-2;0.20200000000000001
1360;Hombre;2.5;NA;NA;NA;NA;NA;NA;NA;NA;175;5;2075;6;NA;NA;NA;NA;NA;5.9222222222000003;5.9222222222000003;900;0;0;0;0;0;0;1;0;13.767485000000001;-89.627260000000007;687;100;Si;Si;Si;Si;No;Si;2.1841599999999999;5.5818399999999997
1361;Mujer;0.35;120;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;4;342.85714285714289;0;0;0;0;0;1;0;0;13.72559;-88.220046659999994;1083.9000000000001;0;Si;Si;Si;Si;Si;Si;0.33176;1.3859999999999999
1362;Hombre;0.35;250;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;6;714.28571428571433;0;1;0;0;0;1;1;0;13.70684;-89.553917999999996;527.98303199999998;0;Si;No;No;No;Si;No;0.30624000000000001;1.2847999999999999
1363;Hombre;1;600;5;NA;NA;NA;NA;NA;NA;50;4;NA;NA;NA;NA;NA;NA;5;4;4.9230769231;650;0;1;0;0;0;0;0;0;13.332295;-88.426603999999998;58.857666000000002;7.6923076923076925;Si;Si;Si;No;Si;Si;0.15751999999999999;2.4700000000000002
1364;Hombre;2;950;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;NA;3;475;0;0;1;0;0;1;0;0;13.710704;-89.843136999999999;209.86340300000001;0;No;Si;Si;Si;Si;No;0.18656;1.0982400000000001
1365;Hombre;0.4;400;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;4;1000;0;0;0;0;1;1;0;0;13.89265;-88.151687999999993;735;0;Si;Si;Si;Si;Si;No;1.1440000000000001E-2;0.5
1366;Hombre;0.7;500;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;NA;7;714.28571428571433;0;1;0;0;0;1;1;0;13.6568;-88.774199999999993;497.358;0;NA;NA;NA;NA;NA;No;0.36343999999999999;2.77
1367;Hombre;2.4500000000000002;1800;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;734.69387755102036;0;0;1;0;0;0;0;0;13.579485999999999;-89.800538000000003;29.728394000000002;0;No;Si;Si;No;Si;No;8.7120000000000003E-2;0.48487999999999998
1368;Hombre;0.54;600;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;4;1111.1111111111111;0;0;0;0;1;1;0;0;13.809251;-88.192306000000002;649.59505899999999;0;Si;Si;Si;Si;Si;Si;1.0225599999999999;3.3159999999999998
1369;Hombre;0.5;500;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;4;1000;0;0;0;0;0;1;0;0;13.854234999999999;-88.153656999999995;375;0;Si;Si;Si;Si;Si;Si;0.4884;1.804
1370;Hombre;0.63;648;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;1028.5714285714287;0;0;1;0;0;1;0;0;13.652466;-89.921519000000004;-4.5394899999999998;0;No;Si;Si;Si;No;No;0.11176;0.68640000000000001
1371;Hombre;0.9;700;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;6;777.77777777777771;0;1;0;0;0;0;1;0;13.593500000000001;-88.876099999999994;1032.8499999999999;0;NA;NA;NA;NA;NA;No;0.49984000000000001;3.42
1372;Mujer;0.1;50;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;500;0;1;0;0;0;0;0;0;13.6584;-88.924800000000005;557;0;NA;NA;NA;NA;NA;No;2.376E-2;0.27
1373;Hombre;0.35;300;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;NA;7;857.14285714285722;0;0;0;0;1;1;0;0;13.596982000000001;-88.932164999999998;611;0;Si;Si;Si;Si;Si;Si;0.15928;3.87
1374;Hombre;2;2000;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;6;1000;1;0;0;0;0;1;1;0;13.679399999999999;-89.709400000000002;178;0;Si;Si;Si;Si;Si;No;2.2316799999999999;14.24544
1375;Hombre;1;1100;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;6;1100;0;0;0;0;0;1;0;0;13.911851;-88.128726999999998;804.58569299999999;0;Si;Si;Si;No;Si;Si;0.75151999999999997;3.08
1376;Hombre;2;1400;4;NA;NA;NA;NA;NA;NA;100;3;NA;NA;NA;NA;NA;NA;4;3;3.9333333332999998;750;0;1;0;0;0;0;0;0;13.478173;-88.358424999999997;926.28895799999998;6.666666666666667;Si;Si;Si;Si;No;Si;1.9923200000000001;9.98
1377;Hombre;7.75;NA;NA;NA;NA;NA;NA;NA;NA;3500;3;NA;NA;NA;NA;NA;NA;NA;3;3;451.61290322580646;1;1;0;0;0;0;1;0;13.739056;-89.633328000000006;483;100;Si;Si;Si;Si;No;Si;2.75088;11.95
1378;Hombre;2;1950;6;NA;NA;NA;NA;NA;NA;50;4;NA;NA;NA;NA;NA;NA;6;4;5.95;1000;0;0;0;0;1;1;0;0;13.441939;-88.313357999999994;526.25805700000001;2.5;Si;Si;Si;Si;Si;Si;3.0007999999999999;15.05
1379;Hombre;2;1500;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;NA;3;750;1;1;0;0;0;0;1;0;13.43408;-89.154837999999998;10.506862999999999;0;Si;Si;Si;Si;Si;No;0.92400000000000004;1.4827999999999999
1380;Hombre;0.59;549;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;4;930.50847457627128;0;1;0;0;0;1;0;0;13.759959;-89.774286000000004;502.18359400000003;0;Si;Si;Si;Si;Si;No;0.28864000000000001;1.59192
1381;Mujer;0.7;700;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;6;1000.0000000000001;0;0;0;0;1;1;0;0;13.619199999999999;-88.815899999999999;803.33399999999995;0;No;Si;No;Si;Si;Si;0.48311999999999999;2.79
1382;Hombre;0.5;510;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;6;1020;0;0;0;0;1;1;0;0;13.943004999999999;-88.192984999999993;761.68688999999995;0;Si;Si;Si;Si;Si;Si;1.3613599999999999;5.4880000000000004
1383;Hombre;1.5;400;4;900;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6.7692307693;NA;6.7692307693;866.66666666666663;0;0;0;0;0;1;0;0;13.951769000000001;-88.149203;663;0;Si;Si;Si;Si;Si;Si;3.5807199999999999;25.847999999999999
1384;Hombre;5.67;NA;NA;NA;NA;NA;NA;NA;NA;6300;3;NA;NA;NA;NA;NA;NA;NA;3;3;1111.1111111111111;0;0;0;0;0;1;0;0;13.932513;-89.729320000000001;913.41943400000002;100;Si;Si;Si;Si;Si;No;1.7036800000000001;8.92056
1385;Hombre;0.3;250;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;833.33333333333337;0;1;0;0;0;1;0;0;13.504799999999999;-88.370699999999999;576.47299999999996;0;Si;Si;No;Si;Si;Si;0.35024;1.9
1386;Hombre;0.54;200;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;4;370.37037037037032;0;1;0;0;0;0;1;0;13.885287999999999;-89.563963000000001;928.382656;0;Si;No;Si;Si;Si;No;0.15664;0.44616
1387;Hombre;1;800;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;4;800;0;0;1;0;0;1;0;0;13.723603333;-88.223204999999993;988.9;0;Si;Si;Si;Si;Si;Si;2.2343199999999999;8.6460000000000008
1388;Hombre;1.8;768;5;398;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5.3413379073999998;NA;5.3413379073999998;647.77777777777771;0;1;0;0;0;1;0;0;13.685128000000001;-89.577726999999996;610.16980000000001;0;Si;No;Si;No;No;No;0.3916;1.61304
1389;Mujer;0.48;400;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;4;833.33333333333337;0;0;0;0;0;1;0;0;13.425700000000001;-88.125600000000006;750;0;Si;Si;Si;Si;Si;Si;0.748;3.4319999999999999
1390;Mujer;1.4;1200;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;857.14285714285722;0;1;0;0;0;0;1;0;13.5678;-88.821700000000007;817;0;NA;NA;NA;NA;NA;No;2.0345599999999999;17.850000000000001
1391;Mujer;1.58;375;3;750;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.6666666666999999;NA;3.6666666666999999;712.02531645569616;0;0;0;0;0;1;0;0;13.910947;-89.439413000000002;893.40148899999997;0;Si;No;No;Si;Si;Si;0.63271999999999995;3.09232
1392;Hombre;0.5;500;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;1000;0;1;0;0;0;0;1;0;13.4917;-88.411799999999999;801.52;0;Si;Si;No;No;Si;Si;1.056;5.85
1393;Mujer;0.6;200;3;50;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.8;NA;3.8;416.66666666666669;0;1;0;0;0;0;0;0;13.618836;-88.942722000000003;547;0;Si;Si;Si;Si;Si;No;0.13023999999999999;1.1200000000000001
1394;Mujer;1.6;1600;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;4;1000;0;1;0;0;0;0;1;0;13.477149000000001;-88.559798999999998;799.136841;0;Si;Si;Si;No;Si;Si;1.6711199999999999;8.8123199999999997
1395;Mujer;0.74;331;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;6;447.29729729729729;0;1;0;0;0;0;0;0;13.74708;-89.727528000000007;407.76025399999997;0;Si;Si;Si;Si;Si;No;0.46111999999999997;2.4745599999999999
1396;Hombre;0.98;800;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;4;816.32653061224494;0;1;0;0;0;0;1;0;13.51252;-89.347549999999998;821;0;Si;Si;Si;Si;Si;Si;0.22352;0.63976
1397;Hombre;0.7;300;6;NA;NA;NA;NA;NA;NA;200;5;NA;NA;NA;NA;NA;NA;6;5;5.6;714.28571428571433;0;1;0;0;0;0;1;0;13.422373;-88.568136999999993;309.71472199999999;40;Si;No;No;Si;Si;No;0.10471999999999999;1.1000000000000001
1398;Hombre;1;NA;NA;NA;NA;NA;NA;NA;NA;1200;4;NA;NA;NA;NA;NA;NA;NA;4;4;1200;0;0;0;0;1;1;0;0;13.791129;-88.245666;1044.6309799999999;100;No;Si;No;No;Si;Si;1.20824;0.55000000000000004
1399;Hombre;0.2;65;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;NA;7;325;0;1;0;0;0;1;0;0;13.415487000000001;-88.539441999999994;396;0;NA;NA;NA;NA;NA;No;6.6879999999999995E-2;0.69
1400;Hombre;0.53;450;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;6;849.05660377358481;0;1;0;0;0;0;0;0;13.804252999999999;-89.731386999999998;653.08300799999995;0;Si;Si;Si;Si;Si;No;0.34495999999999999;0.93847999999999998
1401;Hombre;0.9;800;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;4;888.88888888888891;0;1;0;0;0;1;0;0;13.517129000000001;-88.335268999999997;709.19789000000003;0;Si;Si;Si;Si;Si;Si;0.74975999999999998;3.7488000000000001
1402;Hombre;9.1;NA;NA;NA;NA;NA;NA;NA;NA;5000;4;3607;5;NA;NA;NA;NA;NA;4.4190774949999998;4.4190774949999998;945.82417582417588;0;0;0;0;0;1;0;0;13.592943999999999;-89.533561000000006;530.92077600000005;100;Si;Si;Si;Si;Si;No;0.9284;1.1220000000000001
1403;Hombre;1;800;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;800;1;0;0;0;0;0;0;0;13.71454;-89.658353000000005;363;0;Si;Si;Si;Si;No;No;0.89407999999999999;3.71
1404;Hombre;1.5;1500;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;4;1000;0;0;0;0;1;1;0;0;13.759356;-88.215925999999996;1128.13366;0;Si;Si;Si;Si;Si;Si;1.69224;9.7899999999999991
1405;Hombre;0.1;60;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;NA;7;600;0;1;0;0;0;1;1;0;13.6751;-88.786100000000005;531.48400000000004;0;NA;NA;NA;NA;NA;No;4.9279999999999997E-2;0.37
1406;Mujer;0.35;325;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;928.57142857142867;0;1;0;0;0;1;0;0;13.764208;-89.768694999999994;553.97436500000003;0;Si;Si;Si;Si;Si;No;0.26135999999999998;1.4616800000000001
1407;Hombre;0.66;404;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;612.12121212121212;0;1;0;0;0;1;0;0;13.778981;-89.766745;649;0;Si;Si;Si;Si;Si;No;0.49808000000000002;3.1451199999999999
1408;Hombre;4;1432;3;2568;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.6419999999999999;NA;3.6419999999999999;1000;0;0;1;0;0;0;0;0;13.560832;-89.806730000000002;-1.3099369999999999;0;No;Si;Si;Si;Si;No;0.46904000000000001;2.8319200000000002
1409;Hombre;0.4;400;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;6;1000;0;1;0;0;0;0;1;0;13.498212000000001;-88.402362999999994;686.84765600000003;0;Si;Si;Si;Si;Si;Si;0.58079999999999998;3.2
1410;Hombre;0.6;300;5;NA;NA;NA;NA;NA;NA;100;4;NA;NA;NA;NA;NA;NA;5;4;4.75;666.66666666666674;0;1;0;0;0;1;0;0;13.523199999999999;-88.431600000000003;574.48800000000006;25;Si;Si;No;Si;Si;Si;0.53415999999999997;2.99
1411;Hombre;0.76;473;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;6;622.36842105263156;1;1;0;0;0;0;0;0;13.706374;-89.413028999999995;576.86279300000001;0;Si;No;No;Si;Si;Si;0.23232;1.08592
1412;Hombre;6.86;2000;4;NA;NA;NA;NA;NA;NA;2000;3;1000;4;2000;5;NA;NA;4;4;4;1020.408163265306;1;0;0;0;0;1;1;0;13.6571;-89.706699999999998;142.626;71.428571428571431;Si;Si;Si;Si;Si;No;1.8691199999999999;10.656667000000001
1413;Mujer;0.25;65;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;NA;7;260;0;0;0;0;0;1;0;0;13.3849;-88.573499999999996;193;0;NA;NA;NA;NA;NA;No;6.4240000000000005E-2;0.6
1414;Hombre;1.2;1000;6;NA;NA;NA;NA;NA;NA;200;5;NA;NA;NA;NA;NA;NA;6;5;5.8333333332999997;1000;0;1;0;0;0;0;0;0;13.662462;-88.892869000000005;665;16.666666666666668;Si;Si;Si;Si;Si;Si;0.83072000000000001;5.16648
1415;Hombre;10.55;729;3;10178;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.9331621894;NA;3.9331621894;1033.8388625592415;0;1;0;0;0;0;0;0;13.810377000000001;-89.862099999999998;721.44621900000004;0;No;No;Si;Si;Si;No;0.97943999999999998;0.43559999999999999
1416;Hombre;4.5;3200;5;NA;NA;NA;NA;NA;NA;300;4;NA;NA;NA;NA;NA;NA;5;4;4.9142857143000001;777.77777777777783;0;1;0;0;0;0;0;0;13.502602;-88.304233999999994;633.56152299999997;8.5714285714285712;Si;Si;No;Si;Si;Si;6.4864800000000002;31.95
1417;Mujer;0.2;200;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;4;1000;0;1;0;0;0;0;0;0;13.262397999999999;-88.180400000000006;840;0;Si;Si;Si;Si;Si;Si;0.24024000000000001;1.21
1418;Hombre;0.74;500;5;NA;NA;NA;NA;NA;NA;300;4;NA;NA;NA;NA;NA;NA;5;4;4.625;1081.081081081081;0;0;0;0;1;1;0;0;13.778767;-88.273328000000006;834.32141100000001;37.5;Si;Si;Si;Si;Si;Si;0.70752000000000004;3.55
1419;Hombre;0.3;300;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;NA;8;1000;0;0;0;0;1;1;0;0;13.717499999999999;-89.380268000000001;432;0;Si;Si;Si;No;No;Si;0.64503999999999995;2.4
1420;Hombre;0.51;NA;NA;NA;NA;NA;NA;NA;NA;359;5;NA;NA;NA;NA;NA;NA;NA;5;5;703.92156862745094;0;0;1;0;0;1;0;0;13.997157;-89.842096999999995;650;100;Si;Si;Si;Si;Si;No;9.4159999999999994E-2;0.83072000000000001
1421;Mujer;0.74;455;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;NA;3;614.8648648648649;0;0;0;0;0;1;0;0;13.751707;-89.833706000000006;255.432164;0;NA;NA;NA;NA;NA;No;0.1056;0.54647999999999997
1422;Hombre;5;4000;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;6;800;0;0;0;1;0;1;0;1;13.248457999999999;-88.343092999999996;16;0;Si;No;Si;Si;Si;Si;0.21823999999999999;4.82
1423;Hombre;1.4;NA;NA;NA;NA;NA;NA;NA;NA;1554;3;NA;NA;NA;NA;NA;NA;NA;3;3;1110;0;1;0;0;0;1;1;0;13.929822;-89.522350000000003;753.79647;100;Si;No;Si;Si;Si;No;0.84216000000000002;3.9068000000000001
