Sexo productor,Área (Ha),Edad promedio plantas,Densidad (plantas/Ha),Tipo suelo,Latitud,Longitud,Altura,Porcentaje injertación,Aplica poda,Maneja sombra,Fertilización orgánica,Fertilización química,Presencia de plagas/ enfermedades,Recibe AT,Perdidas (qq),Produccion efectiva (qq)
Hombre,0.52,6.6,817.31,"Latosoles Arcillo Rojizos, Andisoles, Litosoles",13.3419,-88.402,77.2046,0,1,0,Si,Si,0,1,0.12672,1.95
Hombre,0.5,5,1000,Latosoles Arcillo Rojizos,13.4534,-88.613,287.847,0,1,1,Si,Si,1,1,0.68024,3.35
Hombre,1.4,2,178.57,"Latosoles Arcillo Rojizos, Grumosoles, Aluviales",14.0160221,-89.192502,273,0,1,1,Si,Si,0,0,0.946,2.3584
Hombre,2.1,7,476.19,Andisoles,13.81502667,-89.09967499,553,0,1,1,Si,Si,0,0,1.5532,3.3396
Hombre,0.35,6,571.43,"Latosoles Arcillo Rojizos, Andisoles",13.8726285,-89.172373,443,100,1,1,Si,Si,0,0,0.1496,0.35904
Hombre,0.7,6,857.14,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.7734,-88.285,793.921,0,1,1,Si,Si,0,1,0.61864,2.35
Hombre,1,6,1000,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.8001,-88.2576,923.895,0,1,1,Si,Si,0,1,0.59576,2.156
Hombre,0.53,4,943.4,Latosoles Arcillo Rojizos,13.7996,-88.277,865.525,100,0,0,Si,Si,0,1,0.36784,1.85
Hombre,0.7,4,857.14,Latosoles Arcillo Rojizos,13.794,-88.2773,804.04,100,1,1,Si,Si,0,1,1.408,7.05
Mujer,0.09,3,1111.11,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.809893,-88.254601,928,0,1,1,Si,Si,0,1,0.02376,0.11
Hombre,0.5,4,250,Andisoles,13.4879242,-88.352487,849,0,0,1,Si,Si,0,1,0.09592,0.45
Mujer,0.5,8,500,"Andisoles, Litiosoles",13.4967631,-88.303741,714,0,1,1,Si,Si,0,1,0.09944,0.5
Hombre,0.5,4,250,Latosoles Arcillo Rojizos,13.54536333,-88.434485,502,0,1,1,No,Si,0,1,0.396,2.3
Hombre,0.5,4,250,"Andisoles, Litosoles",13.4754002,-88.391273,647,0,0,0,No,No,0,1,0.63712,3.45
Hombre,0.7,6,714.29,Latosoles Arcillo Rojizos,13.7972304,-88.184138,1053,0,1,1,Si,No,0,1,0.9064,3.376
Hombre,1,9,800,"Latosoles Arcillo Rojizos, Latosoles Arcillosos Acidos",13.9323375,-88.086314,837,0,1,1,Si,Si,0,1,1.13168,6.808
Hombre,0.2,7,1000,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.7775619,-88.160689,916,0,1,1,Si,Si,0,1,0.19184,1
Mujer,0.05,6,1000,Latosoles Arcillo Rojizos,13.8070785,-88.174595,752,0,1,1,Si,No,0,1,0.06072,0.5236
Hombre,0.5,6,1000,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.9468183,-88.168191,1025,0,1,1,Si,No,0,1,1.49688,8.478
Hombre,0.1,6,1150,Latosoles Arcillo Rojizos,13.8068175,-88.172954,764,0,1,1,Si,Si,0,1,0.0264,0.088
Mujer,0.7,4,642.86,Andisoles,13.521559,-88.45975,648,0,1,1,No,Si,1,1,0.30536,1.61744
Hombre,1.5,4,313.33,"Latosoles Arcillo Rojizos, Aluviales",13.836,-88.602277,585,0,1,1,Si,Si,0,1,0.57024,3.07912
Hombre,0.35,7,428.57,Litosoles,13.75141,-89.618802,548,0,1,1,Si,Si,1,0,0.81664,2.54408
Hombre,0.7,7,714.29,"Latosoles Arcillo Rojizos, Andisoles",13.8087419,-89.146634,486,0,1,1,Si,Si,0,0,0.8844,1.2892
Hombre,0.35,5,714.29,Andisoles,13.7750633,-89.141336,527,0,1,1,Si,Si,0,0,0.2112,0.4796
Mujer,0.7,7,714.29,Latosoles Arcillo Rojizos,13.90942333,-89.037305,491,0,1,1,Si,Si,0,0,1.4608,2.50448
Hombre,0.7,7,1000,"Latosoles Arcillo Rojizos, Litosoles",13.8559859,-88.942867,545,100,1,1,Si,Si,0,0,1.0516,1.4212
Hombre,0.35,5,1000,"Latosoles Arcillo Rojizos, Litosoles",13.85473,-88.942,535,0,1,1,Si,Si,0,0,0.704,0.7964
Mujer,0.7,5,428.57,"Latosoles Arcillo Rojizos, Litosoles",13.8560289,-88.942948,544,0,1,1,Si,Si,0,0,0.704,0.9196
Hombre,1.4,6,500,"Latosoles Arcillo Rojizos, Litosoles",13.8553367,-88.9424,544,0,1,1,Si,Si,0,0,0.594,0.8976
Hombre,2.5,5,700,Andisoles,13.5196594,-88.821027,267,0,1,1,Si,Si,0,1,1.24256,10.85
Hombre,0.5,4.8,800,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.66615821,-88.78389016,623,25,1,1,Si,Si,0,1,0.29832,1.9
Mujer,0.3,5,433.33,Andisoles,13.4904,-88.3906,657.338,0,1,1,No,Si,0,1,0.1452,0.75
Hombre,0.5,5,280,Andisoles,13.4903,-88.3901,662.099,0,1,1,No,No,0,1,0.3388,1.85
Hombre,0.4,5,312.5,Andisoles,13.4841,-88.4043,822.268,0,1,1,No,No,0,1,0.8932,4.55
Hombre,0.06,6,1000,Latosoles Arcillo Rojizos,13.9001862,-88.112952,825,0,1,1,Si,Si,0,1,0.0132,0.088
Hombre,0.26,6,961.54,Latosoles Arcillo Rojizos,13.796305,-88.1678,734,0,1,1,Si,No,0,1,0.5544,1.666
Hombre,0.35,5,571.43,Andisoles,13.527995,-88.448691,569,0,1,1,No,Si,0,1,0.0352,0.165
Mujer,0.35,5,571.43,Andisoles,13.527761,-88.448281,573,0,1,1,No,Si,0,1,0.18568,1.0252
Hombre,4.8,7,187.5,Andisoles,13.5809892,-88.935497,547,0,0,1,No,Si,0,1,0.242,2.9
Hombre,2,3.6,1000,"Andisoles, Aluviales",13.47479817,-89.09598265,55,37.5,1,1,Si,Si,0,0,1.19592,8.33
Hombre,4,4,630,Andisoles,13.58846444,-88.94097729,554,0,1,1,Si,Si,0,1,0.46112,4.48
Hombre,0.7,6,1000,"Andisoles, Litosoles",13.7019152,-88.952112,672,0,1,1,Si,Si,1,1,0.45232,2.78048
Hombre,1,5.3,400,"Latosoles Arcillo Rojizos, Andisoles, Litosoles",13.349751,-88.47627,135,37.5,0,1,Si,No,0,1,0.13024,1.7
Hombre,0.35,15,857.14,Latosoles Arcillo Rojizos,13.3744292,-88.571558,147,0,0,1,Si,No,0,1,0.09328,1.19
Hombre,2,5,400,"Andisoles, Litosoles",13.437,-88.5566,478.688,50,1,0,Si,No,0,0,0.19096,3.09
Hombre,0.35,6,428.57,"Andisoles, Litosoles",13.4384,-88.5559,489.616,0,1,1,No,Si,0,0,0.06424,0.64
Hombre,0.7,6.8,642.86,"Latosoles Arcillo Rojizos, Andisoles, Litosoles",13.6936,-88.5054,371,0,1,1,Si,Si,0,1,0.06776,1.7
Mujer,1.4,4,571.43,"Latosoles Arcillo Rojizos, Andisoles, Litosoles",13.4134,-88.5044,388,0,1,1,Si,Si,0,1,0.1364,3.86
Mujer,0.35,5,571.43,"Latosoles Arcillo Rojizos, Andisoles, Litosoles",13.2339,-88.2939,336,0,1,1,Si,Si,0,0,0.05632,0.78
Mujer,2.1,4.8,571.43,"Latosoles Arcillo Rojizos, Andisoles",13.5063,-88.5569,771.57,25,1,0,Si,No,0,1,0.17512,5.35
Hombre,0.35,5,571.43,Andisoles,13.3678,-88.4515,168.145,0,1,1,Si,No,0,0,0.066,0.77
Hombre,0.35,5,428.57,Andisoles,13.3737,-88.4503,196.648,0,1,1,Si,No,0,0,0.0528,0.48
Hombre,0.35,5,428.57,Andisoles,13.3748,-88.4548,195.228,0,1,1,Si,No,0,0,0.06424,0.71
Hombre,2.1,4.7,571.43,"Latosoles Arcillo Rojizos, Andisoles",13.5055,-88.555,794.597,29.2,1,1,Si,Si,0,1,0.13376,4.02
Hombre,0.7,5.1,607.14,"Latosoles Arcillo Rojizos, Andisoles",13.366134,-88.48923,169,47.1,1,1,Si,No,0,0,0.1496,2.33
Mujer,0.35,4.6,500,"Latosoles Arcillo Rojizos, Andisoles, Litosoles",13.3944,-88.4973,292.261,20,1,1,Si,Si,0,1,0.04664,0.85
Hombre,0.39,5.2,871.79,"Latosoles Arcillo Rojizos, Andisoles, Litosoles",13.3503,-88.4814,130.966,88.2,1,1,Si,Si,0,1,0.1628,2.52
Mujer,0.7,6,285.71,Latosoles Arcillo Rojizos,13.4303,-88.6152,221.907,0,1,1,Si,No,0,1,0.07392,1.02
Hombre,0.7,6,357.14,"Andisoles, Litosoles",13.4382,-88.5561,495,0,1,1,Si,No,0,0,0.08184,0.9
Hombre,1.35,6.3,544.44,"Andisoles, Litosoles",13.4702,-88.5346,1135,0,0,1,Si,No,0,1,0.09152,3.21
Hombre,0.7,6,357.14,Latosoles Arcillo Rojizos,13.551,-88.4312,495.302,0,1,1,Si,Si,0,1,0.13024,1.66
Hombre,0.7,4,1000,"Andisoles, Litiosoles",13.4469,-88.3131,724.599,0,1,1,Si,Si,0,1,1.7776,8.9
Hombre,0.5,5.5,330,"Andisoles, Litosoles",13.4943867,-88.404348,690,0,1,1,No,No,0,1,0.968,5.05
Hombre,1.4,6,357.14,Andisoles,13.788365,-89.1105,605,0,1,1,Si,Si,0,0,1.3948,3.05448
Hombre,1.4,6,785.71,"Andisoles, Litosoles",13.6004287,-88.875613,991,0,1,1,Si,Si,0,1,0.44616,3.46
Hombre,1.49,5,939.6,"Latosoles Arcillo Rojizos, Andisoles",13.6291,-88.3579,254.689,1.8,1,1,No,Si,0,1,0.5016,2.8
Hombre,0.27,5,925.93,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.6058,-88.4498,323.41,0,1,1,Si,Si,0,1,0.08888,0.47168
Mujer,0.7,6,428.57,"Latosoles Arcillo Rojizos, Regosoles y Halomorficos,",13.2885,-88.3606,24,0,1,1,Si,No,0,0,0.16544,2.05
Hombre,0.09,5,1111.11,Andisoles,13.3888924,-88.416754,209,0,1,1,No,No,0,1,0.5544,3.15
Hombre,0.5,5,1000,Andisoles,13.7800257,-88.9539,606,0,0,0,No,No,0,1,0.11792,0.81
Mujer,1,5,1000,"Andisoles, Litosoles",13.7928785,-88.950008,581,0,1,1,Si,Si,0,1,0.45848,3.58
Hombre,0.25,4.9,300,Andisoles,13.471,-88.3676,712.694,5.3,1,1,Si,Si,0,1,0.03872,0.2
Hombre,0.2,3,750,"Andisoles, Litiosoles",13.4655,-88.2864,900,0,0,1,Si,Si,0,1,0.05896,0.3
Mujer,0.15,5,400,"Andisoles, Litiosoles",13.4659725,-88.286462,913,0,0,0,,,1,1,0.0308,0.16
Mujer,2.5,6,160,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.505021,-88.32357,729,0,1,1,Si,Si,1,1,0.45936,2.31
Hombre,0.35,5,571.43,"Latosoles, Arcillo Rojizos, Aluviales, Grumosoles",13.7054892,-89.976293,8,0,1,1,Si,Si,1,0,0.17688,1.02256
Hombre,0.6,8,916.67,"Andisoles, Litosoles",13.618116,-88.8625,922,0,1,1,Si,Si,0,0,0.49456,3.09
Hombre,4.19,5.5,1112.65,"Regosoles y Halomorficos, Aluviales",13.3428121,-88.76537,11,49.3,1,1,Si,Si,0,1,1.3156,16.85
Hombre,1,5.9,400,"Regosoles y Halomorficos, Andisoles",13.2771048,-88.424031,12,0,1,1,Si,Si,0,1,0.16544,3.04
Mujer,0.4,14,312.5,"Latosoles Arcillo Rojizos, Andisoles",13.5332934,-88.408855,509,0,1,1,No,Si,0,1,0.38456,2.15
Mujer,0.2,14,750,"Latosoles Arcillo Rojizos, Andisoles",13.5311716,-88.408954,509,0,0,1,No,Si,0,1,0.34672,1.81
Hombre,0.7,7,142.86,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.7820707,-89.119029,610,0,1,1,Si,Si,0,0,1.2056,1.1792
Mujer,0.7,5,571.43,Latosoles Arcillo Rojizos,13.875589,-89.958017,1026,0,1,1,Si,Si,0,0,0.55,0.5896
Hombre,1.4,6,464.29,"Litosoles, Andisoles, Aluviales",13.443879,-89.186468,9,0,1,1,Si,Si,0,0,0.66,1.0824
Mujer,0.35,11,428.57,Andisoles,13.618069,-89.232421,790,0,1,1,Si,Si,0,0,0.616,1.122
Hombre,3.5,8,409.43,Andisoles,13.8999875,-89.856238,887,0,1,1,Si,Si,0,0,4.97904,23.21968
Hombre,6,7,500,"Andisoles, Litosoles",13.6093246,-88.886038,810,0,1,0,Si,No,1,1,1.72744,10.9
Hombre,0.7,5.9,642.86,"Latosoles Arcillo Rojizos, Andisoles, Litosoles",13.2104,-88.2856,144,11.1,1,1,Si,Si,0,1,0.07656,1.64
Hombre,0.35,4.9,642.86,"Latosoles Arcillo Rojizos, Litosoles, Andisoles",13.4196,-88.5494,399.229,11.1,1,0,Si,No,0,1,0.08888,0.91
Hombre,0.35,5,285.71,"Latosoles Arcillo Rojizos, Andisoles",13.4192,-88.6052,197.428,0,1,1,No,Si,0,1,0.01056,0.15
Hombre,1.35,5.9,562.96,"Latosoles Arcillo Rojizos, Aluviales",13.6031,-88.6118,28.5,6.6,1,1,Si,Si,0,1,0.10296,3.32
Hombre,1.35,6,555.56,"Latosoles Arcillo Rojizos, Aluviales",13.6116,-88.6275,190,0,1,1,Si,Si,0,1,0.08976,3.2
Mujer,0.7,6,1000,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.6192,-88.8159,803.334,0,0,1,No,Si,0,1,0.48312,2.79
Hombre,1.35,6,503.7,"Latosoles Arcillo Rojizos, Andisoles, Litosoles",13.6672,-88.7884,606.962,0,1,1,Si,Si,0,1,0.08096,2.55
Hombre,0.7,6,571.43,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.6558,-88.8222,538.761,0,1,1,Si,Si,0,0,0.06776,1.45
Hombre,1.5,5.9,613.33,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.653,-88.8093,488.026,6.5,1,1,Si,Si,0,0,0.14168,4.98
Mujer,0.7,6,714.29,"Latosoles Arcillo Rojizos, Andisoles",13.6129,-88.8236,790,0,1,1,Si,Si,0,1,0.27016,1.52
Mujer,0.35,6,571.43,"Andisoles, Litosoles",13.43,-88.5642,350.548,0,1,0,Si,No,0,0,0.1276,1.7
Hombre,2.1,3.8,571.43,"Latosoles Arcillo Rojizos, Andisoles, Litosoles",13.675,-88.7861,529.559,16.7,1,1,Si,Si,0,0,0.09504,3.82
Hombre,1,6,625,"Latosoles Arcillo Rojizos, Litosoles",13.6686,-88.7653,534.076,0,1,1,Si,Si,0,1,0.11264,2.71
Hombre,0.7,4,714.29,"Andisoles, Litosoles",13.5876763,-88.452938,401.969,0,0,0,Si,No,0,0,0.16896,2.56
Mujer,1,3,425,Aluviales,13.4145,-89.0655,15.0103,100,1,1,Si,Si,0,1,0.28952,1.29
Hombre,1,6,1040,Andisoles,13.727542,-89.454825,626,0,1,0,No,Si,0,1,0.77792,3.98376
Hombre,0.65,9.7,461.54,"Latosoles Arcillo Rojizos, Andisoles, Litosoles",13.4117051,-88.516688,389,0,1,1,Si,No,0,0,0.08008,0.91
Hombre,0.18,5,1111.11,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.788315,-88.239635,1095,0,1,0,Si,Si,0,1,0.1056,0.374
Hombre,0.5,7,600,Latosoles Arcillo Rojizos,13.9511867,-89.742584,775,0,1,1,Si,Si,0,0,0.19536,1.6236
Hombre,5.24,6.6,1037.6,"Regosoles y Halomorficos, Aluviales",13.3528614,-88.735018,16,18.4,1,1,Si,Si,0,0,1.81016,21.1
Hombre,10.48,6.6,1073.47,"Regosoles y Halomorficos, Aluviales",13.3424695,-88.724696,18,17.8,1,1,Si,Si,0,0,2.1164,23.5
Mujer,4.19,6.8,1038.19,"Regosoles y Halomorficos, Aluviales",13.351173,-88.731821,7,8,1,1,Si,Si,0,0,1.32264,17.43
Hombre,3.49,6.6,1131.81,"Regosoles y Halomorficos, Aluviales",13.348937,-88.735581,10,15.8,1,1,Si,Si,0,0,1.1616,14.25
Hombre,0.09,7,1111.11,"Latosoles Arcillo Rojizos, Aluviales",13.589803,-88.576358,-0.717377,0,1,0,No,Si,0,1,0.0308,0.18128
Hombre,1,6,510,"Andisoles, Aluviales",13.715614,-89.45728,731,0,1,0,Si,Si,0,1,0.18216,0.86416
Hombre,4.19,5.8,1312.65,"Regosoles y Halomorficos, Aluviales",13.3342009,-88.7724,9,36.4,1,1,Si,Si,0,1,1.22056,10.9
Mujer,0.35,5,428.57,"Latosoles Arcillo Rojizos, Andisoles, Litosoles",13.211331,-88.285064,150,0,1,1,Si,No,0,1,0.0704,0.73
Hombre,0.35,5,571.43,"Latosoles Arcillo Rojizos, Regosoles y Halomorficos,",13.260826,-88.370243,12.898132,0,1,1,Si,No,0,1,0.14168,1.75
Hombre,1.05,5,1095.24,"Latosoles Arcillo Rojizos, Andisoles, Litosoles",13.668251,-88.825588,802.359131,0,0,1,No,No,1,0,0.39336,2.34
Hombre,0.35,3,800,"Andisoles, Litosoles",13.592764,-88.875488,1032.615967,0,1,1,Si,Si,1,0,0.20592,1.59
Hombre,0.09,5,777.78,Andisoles,13.512574,-88.434313,673.151367,0,1,1,No,Si,0,1,0.67056,3.55
Hombre,0.2,5,1000,"Andisoles, Litosoles",13.47429,-88.399326,743.406128,0,1,1,No,Si,0,1,0.66264,3.6
Hombre,0.3,4,1000,Andisoles,13.470882,-88.369265,732.287109,0,1,1,Si,No,0,1,0.34672,1.75
Hombre,0.13,5,769.23,"Andisoles, Litosoles",13.499006,-88.400958,671.531982,0,1,1,Si,No,0,1,0.4004,2.95
Hombre,1,3.5,600,"Regosoles y Halomorficos, Andisoles, Aluviales",13.308282,-88.566122,28,0,1,1,No,No,1,1,0.2332,1.25
Hombre,0.5,4,400,"Regosoles y Halomorficos, Andisoles, Aluviales",13.305181,-88.56554,25,0,1,1,Si,Si,1,1,0.50864,2.43
Hombre,1,6,800,"Regosoles y Halomorficos, Andisoles, Aluviales",13.296757,-88.55199,27,0,1,1,Si,No,1,1,0.86944,4.63
Hombre,0.5,5,800,"Regosoles y Halomorficos, Andisoles, Aluviales",13.298781,-88.563582,25,0,1,1,Si,Si,1,1,0.2552,1.59
Mujer,0.5,4,800,"Regosoles y Halomorficos, Andisoles, Aluviales",13.296972,-88.552321,26,0,1,1,Si,No,1,1,0.38104,2.2968
Hombre,1,8,250,Aluviales,13.7553,-89.4017,475,0,1,0,No,Si,0,0,0.85536,3.41792
Hombre,10,4.6,750,"Latosoles Arcillo Rojizos, Litosoles",13.7869,-89.5164,591,20,1,1,Si,Si,1,0,0.69344,3.4584
Hombre,2,11,857.14,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.7615,-89.4332,469,0,1,0,Si,Si,0,0,0.98384,4.39296
Hombre,0.24,3,625,Andisoles,13.420418,-88.394844,315.767212,100,1,1,Si,Si,0,1,0.42592,2.52
Hombre,0.13,4,1153.85,"Latosoles Arcillo Rojizos, Andisoles",13.505211,-88.371876,605.78418,0,1,1,No,Si,0,1,0.33704,1.95
Mujer,10,6,,Andisoles,13.3857,-89.0822,11,,0,0,,,1,0,1.6324,2.8644
Hombre,1.4,5,357.14,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.8881281,-88.963857,369,0,1,1,Si,Si,0,0,0.3608,1.0252
Mujer,1.5,5,266.67,Latosoles Arcillo Rojizos,13.8880791,-88.959215,379,0,1,1,Si,Si,0,0,0.6116,0.8624
Mujer,0.7,3,428.57,Andisoles,13.7978,-89.1142,584,0,1,1,Si,Si,0,0,0.4532,0.8932
Hombre,0.35,4,857.14,"Latosoles Arcillo Rojizos, Litosoles",13.8569683,-88.952133,603,0,1,1,Si,Si,1,0,0.704,1.1836
Mujer,1.4,6,1071.43,"Andisoles, Litosoles",13.6231117,-88.860226,847,0,0,1,Si,Si,1,0,0.87296,5.41
Hombre,1,4.9,325,Andisoles,13.4821097,-88.465495,895,7.7,1,1,Si,Si,0,1,0.10824,1.24
Hombre,5.59,6,805.01,"Latosoles Arcillo Rojizos, Grumosoles",13.4955404,-88.675651,29,100,1,1,Si,Si,0,1,2.08912,24.5
Hombre,1,5,800,"Andisoles, Litosoles",13.4931814,-88.417369,897,0,1,0,No,No,0,1,0.6204,2.95
Hombre,0.3,3.4,500,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.754174,-88.2049,972,10,1,1,Si,Si,0,1,0.20328,0.726
Hombre,0.7,5,714.29,"Latosoles Arcillo Rojizos, Latosoles Arcillosos Acidos",13.7577755,-88.199316,981,0,1,1,Si,Si,0,1,0.15752,0.66
Hombre,1.4,5,,Latosoles Arcillo Rojizos,13.8586584,-88.961333,532,,1,1,Si,Si,0,0,0.616,1.0912
Hombre,1.4,5,,Latosoles Arcillo Rojizos,13.856,-89.471,595,,1,1,Si,Si,0,0,0.946,1.3728
Hombre,1.85,5,,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.9016608,-89.542454,997,,1,0,Si,Si,0,0,4.5056,12.8744
Hombre,1.5,6,400,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.651274,-88.97704,706,0,1,1,Si,No,0,1,0.28424,2.65
Hombre,1,5,150,Andisoles,13.6673144,-88.959564,480,0,1,1,Si,Si,0,1,0.1848,2.02
Hombre,1.05,5.3,571.43,Litosoles,13.682801,-88.771032,505.044312,66.7,1,1,Si,No,0,1,0.0704,2.65
Hombre,0.7,5.9,464.29,"Andisoles, Litosoles",13.437736,-88.48444,564.641357,7.7,1,1,Si,No,0,0,0.06424,1.27
Hombre,0,4,666.67,"Andisoles, Litiosoles",13.4661139,-88.2825056,849,0,1,1,Si,Si,0,1,0.04928,0.25
Mujer,0.25,4,600,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.757402,-88.205695,1028.8142,0,1,1,Si,Si,0,1,0.05016,0.22
Hombre,1,4.9,650,Andisoles,13.332295,-88.426604,58.857666,7.7,1,1,Si,No,0,1,0.15752,2.47
Hombre,0.7,5,571.43,"Andisoles, Litosoles",13.422892,-88.569653,327,0,1,1,Si,No,0,1,0.15136,2.9
Hombre,1,4.5,600,"Latosoles Arcillo Rojizos, Andisoles",13.528922,-88.445809,562.017334,83.3,1,1,Si,No,0,0,0.14784,2.32
Hombre,0.7,6,571.43,"Latosoles Arcillo Rojizos, Andisoles, Litosoles",13.41463,-88.518041,382,0,1,1,Si,No,0,0,0.13464,1.98
Hombre,0.4,3,750,Andisoles,13.4796117,-88.35549,896,100,1,1,Si,Si,0,1,0.31768,1.6
Mujer,0.4,6,500,Latosoles Arcillo Rojizos,13.7968783,-88.167235,714,0,1,1,Si,No,0,1,0.264,0.84
Hombre,1.75,4,,"Latosoles Arcillo Rojizos, Andisoles",13.931565,-89.568684,857,,1,1,Si,Si,0,0,3.2516,9.29808
Hombre,2.1,4,1190.48,"Andisoles, Litosoles",13.6235499,-88.875549,705,0,1,1,Si,Si,0,1,0.60808,4.62
Hombre,0.35,8,571.43,"Andisoles, Litosoles",13.379,-88.512,212,0,1,1,Si,Si,0,1,0.2332,1.36
Hombre,1.5,6,53.33,Andisoles,13.6048378,-88.92514,666,0,1,1,Si,No,0,1,0.22352,1.14
Hombre,0.5,5,800,Andisoles,13.7432511,-88.945829,709,0,1,1,No,Si,0,1,0.23056,1.59
Hombre,1,6,1200,Latosoles Arcillo Rojizos,13.625507,-88.292845,198.408325,100,0,1,Si,Si,0,1,2.15688,9.9
Mujer,0.7,6,928.57,Andisoles,13.764488,-89.721994,469,0,1,1,Si,Si,1,0,1.7952,5.56688
Hombre,1,6,1075,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.712295,-89.724821,224,100,1,0,Si,Si,1,1,1.36576,4.1668
Hombre,3,8,1000,"Latosoles Arcillo Rojizos, Litosoles",13.6672222,-89.66472222,193,0,1,1,Si,Si,0,0,5.6628,34.27688
Hombre,0.4,4,1000,"Latosoles Arcillo Rojizos, Aluviales, Grumosoles",13.623118,-89.750801,90.252502,0,1,1,Si,Si,0,0,0.66176,3.98464
Mujer,0.4,4,1000,"Latosoles Arcillo Rojizos, Aluviales, Grumosoles",13.623108,-89.750752,82.481079,0,1,1,Si,Si,0,0,0.81224,4.30848
Hombre,1,8,300,Andisoles,13.60349,-88.9358,621,0,1,1,Si,No,0,1,0.16632,1.81
Hombre,1.5,3.5,500,Andisoles,13.510496,-88.437645,689.784912,46.7,1,1,Si,No,0,1,0.09152,2.87
Hombre,0.7,5.9,642.86,Andisoles,13.513038,-88.438243,-9.236023,5.6,1,1,Si,No,0,1,0.07744,1.92
Hombre,0.7,9,571.43,"Latosoles Arcillo Rojizos, Latosoles Arcillosos Acidos",13.747739,-88.19778,847,0,1,1,Si,Si,0,1,0.10208,0.33
Mujer,0.7,5,,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.7880068,-89.080402,654,,1,1,Si,Si,0,0,1.01552,2.29768
Hombre,0.7,6,,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.7873058,-89.074704,612,,1,1,Si,Si,0,0,0.704,1.3772
Hombre,0.7,5,,Andisoles,13.816889,-89.09061,605,,1,1,Si,Si,0,0,0.77,0.8008
Hombre,0.7,4,,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.8883689,-88.957423,391,,1,1,Si,Si,0,0,0.8096,1.078
Hombre,2.8,6,,Latosoles Arcillo Rojizos,13.8880355,-88.957344,399,,1,1,Si,Si,0,0,0.858,1.4168
Hombre,0.7,5,,Latosoles Arcillo Rojizos,13.8883915,-88.957444,390,,1,1,Si,Si,0,0,0.6468,0.902
Mujer,0.7,5,,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.7800295,-89.117737,613,,1,1,Si,Si,0,0,0.88,0.946
Hombre,0.4,,,"Andisoles, Aluviales",13.736948,-89.419094,480,,1,0,Si,No,1,0,0.04928,0.26928
Mujer,1,4,800,"Andisoles, Litosoles",13.7018079,-88.953556,670,0,1,1,No,Si,0,1,0.23936,1.9
Hombre,0.35,4,857.14,"Andisoles, Litosoles",13.7020587,-88.95346,670,0,1,1,No,Si,0,1,0.1584,1.22
Hombre,0.35,4,,"Latosoles Arcillo Rojizos, Grumosoles",13.9889806,-89.806507,542,,1,1,Si,Si,0,0,0.17424,0.94336
Mujer,0.5,5,250,"Latosoles Arcillo Rojizos, Andisoles",13.5191778,-88.360246,503,0,1,1,Si,Si,0,1,0.04048,0.21
Hombre,0.07,6,1000,Latosoles Arcillo Rojizos,13.7994365,-88.176011,944,0,1,1,Si,Si,0,1,0.176,0.5
Hombre,1.05,6,,Andisoles,13.7715296,-89.081254,655,,1,1,Si,Si,0,0,1.7732,6.1248
Hombre,0.35,5,,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.7945466,-89.071401,646,,1,1,Si,Si,0,0,0.9856,1.1132
Hombre,0.35,4,571.43,Andisoles,13.7431271,-88.945765,708,0,1,0,Si,No,0,1,0.06512,0.53
Hombre,0.5,6,400,Andisoles,13.4808403,-88.35483,909,0,1,0,No,Si,0,1,0.30008,1.49
Mujer,0.5,5,300,Andisoles,13.4820895,-88.355541,888,0,1,1,Si,Si,0,1,0.08272,0.42
Hombre,0,0,,"Latosoles Arcillo Rojizos, Grumosoles",13.990208,-89.64882,550,,1,1,Si,Si,0,0,2.71128,9.76976
Hombre,0,0,,"Latosoles Arcillo Rojizos, Andisoles",13.942046,-89.799266,600,,1,1,Si,Si,0,0,0.28952,1.9228
